Grapheme	IPA	Note
^bastão$	b ɐ ʃ t ɐ̃ũ
^parentes$	p ɐ ɾ ẽ t ɨ ʃ
^lamber$	l ɐ̃ b e ɾ
^beber$	b ɨ b e ɾ
^fruta_cítrica$	f ɾ u t ɐ + s i t ɾ i k ɐ
^omoplata$	o m u p l a t ɐ
^pedra$	p ɛ d ɾ ɐ
^exército$	i z ɛ ɾ s i t u
^acabar$	ɐ k ɐ b a ɾ
^esquecer-se$	s k w ɨ s ɛ ɾ s ɨ
^escorrer$	ʃ k u ʁ e ɾ
^compartilhar$	k õ p ɐ ɾ t i ʎ a ɾ
^veneno$	v ɨ n ɛ n u
^embotado$	ẽ b u t a d u
^trocar$	t ɾ u k a ɾ
^saco$	s a k u
^figo$	f i ɡ u
^apressar$	ɐ p ɾ ɨ s a ɾ
^manhã$	m ɐ ɲ ɐ̃
^chifre$	ʃ i f ɾ ɨ
^fortaleza$	f o ɾ t ɐ l ɛ z ɐ
^isca$	i ʃ k ɐ
^barro$	b a ʁ u
^aprender$	ɐ p ɾ ẽ d e ɾ
^lago$	l a ɡ u
^muitos$	m ũ j t u ʃ
^brincar$	b ɾ ĩ k a ɾ
^jejuar$	ʒ ɨ ʒ w a ɾ
^galho$	ɡ a ʎ u
^camundongo$	k ɐ m ũ d õ ɡ u
^somente$	s u m ẽ t ɨ
^gafanhoto$	ɡ ɐ f ɐ ɲ ɔ t u
^nenê$	n ɨ n e
^frango$	f ɾ ɐ̃ ɡ u
^extinguir$	i ʃ t ĩ ɡ i ɾ
^filhos$	f i ʎ u ʃ
^ter_relações_sexuais$	t e ɾ + ʁ ɨ l ɐ s õĩ ʃ + s ɨ k s w ai ʃ
^estafado$	ʃ t ɐ f a d u
^longe$	l õ ʒ ɨ
^peito$	p ɐi t u
^soluço$	s u l u s u
^uma$	u m ɐ
^cidade$	s i d a d ɨ
^susto$	s u ʃ t u
^atacar$	ɐ t ɐ k a ɾ
^ovo$	ɔ v u
^corda$	k ɔ ɾ d ɐ
^pulmão$	p u ɫ m ɐ̃ũ
^ilha$	i ʎ ɐ
^levantar$	l ɨ v ɐ̃ t a ɾ
^ceia$	s ɐi ɐ
^caracol$	k ɐ ɾ ɐ k ɔ ɫ
^seio$	s ɐi u
^assar$	ɐ s a ɾ
^orelha$	o ɾ ɐ ʎ ɐ
^vergonha$	v ɨ ɾ ɡ ɔ ɲ ɐ
^direito$	d i ɾ ɐi t u
^gamela$	ɡ ɐ m ɛ l ɐ
^garganta$	ɡ ɐ ɾ ɡ ɐ̃ t ɐ
^imposto$	ĩ p o ʃ t u
^semente$	s ɨ m ẽ t ɨ
^lodo$	l ɔ d u
^conservar$	k õ s ɨ ɾ v a ɾ
^casa_de_reunião$	k a z ɐ + d ɨ + ʁ eu n i ɐ̃ũ
^calhau$	k ɐ ʎ au
^conta$	k õ t ɐ
^agora$	ɐ ɡ ɔ ɾ ɐ
^sal$	s a ɫ
^tomar_banho$	t u m a ɾ + b ɐ ɲ u
^negociante$	n ɨ ɡ u s j ɐ̃ t ɨ
^súdito$	s u d i t u
^armas$	a ɾ m ɐ ʃ
^esticar$	ʃ t i k a ɾ
^jactar-se$	ʒ ɐ k t a ɾ s ɨ
^elevado$	i l ɨ v a d u
^nadar$	n ɐ d a ɾ
^doce$	d ɔ s ɨ
^furúnculo$	f u ɾ ũ k u l u
^em_cima$	ɐ̃ĩ + s i m ɐ
^contente$	k õ t ẽ t ɨ
^pêlo$	p e l u
^soltar$	s ɔ ɫ t a ɾ
^caspa$	k a ʃ p ɐ
^sair$	s ɐ i ɾ
^esposa$	ʃ p ɔ z ɐ
^liso$	l i z u
^madrasta$	m ɐ d ɾ a ʃ t ɐ
^resfriado$	ʁ ɨ ʃ f ɾ j a d u
^escorpião$	ʃ k u ɾ p i ɐ̃ũ
^sonhar$	s u ɲ a ɾ
^segunda-feira$	s ɨ ɡ ũ d ɐ f ɐi ɾ ɐ
^escolher$	ʃ k u ʎ e ɾ
^guardar$	ɡ w ɐ ɾ d a ɾ
^enterrar$	ẽ t ɨ ʁ a ɾ
^névoa$	n ɛ v u ɐ
^devolver$	d ɨ v ɔ ɫ v e ɾ
^cacho$	k a ʃ u
^papel$	p ɐ p ɛ ɫ
^sarigüê$	s ɐ ɾ i ɡ e
^gemer$	ʒ ɨ m e ɾ
^preamar$	p ɾ i ɐ m a ɾ
^anca$	ɐ̃ k ɐ
^chapinhar$	ʃ ɐ p i ɲ a ɾ
^armar_uma_cilada$	ɐ ɾ m a ɾ + u m ɐ + s i l a d ɐ
^gado$	ɡ a d u
^não$	n ɐ̃ũ
^levar_no_ombro$	l ɨ v a ɾ + n u + õ b ɾ u
^órfã$	ɔ ɾ f ɐ̃
^égua$	ɛ ɡ w ɐ
^ungüento$	ũ ɡ ẽ t u
^medicamento$	m ɨ d i k ɐ m ẽ t u
^amarrar$	ɐ m ɐ ʁ a ɾ
^canoa$	k ɐ n o ɐ
^atrasar$	ɐ t ɾ ɐ z a ɾ
^estragar$	ʃ t ɾ ɐ ɡ a ɾ
^quatro$	k w a t ɾ u
^pistola$	p i ʃ t ɔ l ɐ
^durar$	d u ɾ a ɾ
^domingo$	d u m ĩ ɡ u
^qual$	k w a ɫ
^explicar$	i ʃ p l i k a ɾ
^tigela$	t i ʒ ɛ l ɐ
^partir$	p ɐ ɾ t i ɾ
^danificar$	d ɐ n i f i k a ɾ
^tentar$	t ẽ t a ɾ
^aproximar$	ɐ p ɾ u s i m a ɾ
^galinha$	ɡ ɐ l i ɲ ɐ
^defecar$	d ɨ f ɨ k a ɾ
^levar_debaixo_do_braço$	l ɨ v a ɾ + d ɨ b ai ʃ u + d u + b ɾ a s u
^telhado$	t ɨ ʎ a d u
^calma$	k a ɫ m ɐ
^crer$	k ɾ e ɾ
^feio$	f ɐi u
^camelo$	k ɐ m ɛ l u
^dez$	d ɛ ʃ
^pente$	p ẽ t ɨ
^pestana$	p ɨ ʃ t ɐ n ɐ
^sabor$	s ɐ b ɔ ɾ
^arrastar-se$	ɐ ʁ ɐ ʃ t a ɾ s ɨ
^rabo$	ʁ a b u
^matar$	m ɐ t a ɾ
^casaco$	k ɐ z a k u
^nome$	n ɔ m ɨ
^fazer$	f ɐ z e ɾ
^lavar$	l ɐ v a ɾ
^conceber$	k õ s ɨ b e ɾ
^masculino$	m ɐ ʃ k u l i n u
^moer$	m u e ɾ
^ferida$	f ɨ ɾ i d ɐ
^grão$	ɡ ɾ ɐ̃ũ
^cinzel$	s ĩ z ɛ ɫ
^incendiar$	ĩ s ẽ d j a ɾ
^dançar$	d ɐ̃ s a ɾ
^pagar$	p ɐ ɡ a ɾ
^segar$	s ɨ ɡ a ɾ
^boca$	b ɔ k ɐ
^fundir$	f ũ d i ɾ
^sul$	s u ɫ
^maré_vazia$	m ɐ ɾ ɛ + v ɐ z i ɐ
^fêmea$	f e m i ɐ
^comprar$	k õ p ɾ a ɾ
^frio$	f ɾ j ɔ
^grande$	ɡ ɾ ɐ̃ d ɨ
^barco$	b a ɾ k u
^bengala$	b ɐ̃ĩ ɡ a l ɐ
^colmeia$	k ɔ ɫ m ɐi ɐ
^inchação$	ĩ ʃ ɐ s ɐ̃ũ
^terceiro$	t ɨ ɾ s ɐi ɾ u
^cochichar$	k u ʃ i ʃ a ɾ
^miolos$	m j ɔ l u ʃ
^faca$	f a k ɐ
^rei$	ʁ ɐi
^castigo$	k ɐ ʃ t i ɡ u
^bater_com_o_punho$	b ɐ t e ɾ + k õ + u + p u ɲ u
^bigorna$	b i ɡ ɔ ɾ n ɐ
^pronto$	p ɾ õ t u
^provar$	p ɾ u v a ɾ
^hoje$	ɔ ʒ ɨ
^chumbo$	ʃ ũ b u
^tecer$	t ɨ s e ɾ
^comichão$	k u m i ʃ ɐ̃ũ
^nove$	n ɔ v ɨ
^canhão$	k ɐ ɲ ɐ̃ũ
^cerveja$	s ɨ ɾ v ɐ ʒ ɐ
^costurar$	k u ʃ t u ɾ a ɾ
^inferno$	ĩ f ɛ ɾ n u
^outono$	o t ɔ n u
^animal$	ɐ n i m a ɫ
^costume$	k u ʃ t u m ɨ
^chama$	ʃ ɐ m ɐ
^correto$	k u ʁ ɛ t u
^dono$	d ɔ n u
^arraia$	ɐ ʁ ai ɐ
^incêndio_culposo$	ĩ s ẽ d j u + k u ɫ p ɔ z u
^milho$	m i ʎ u
^trabalhar$	t ɾ ɐ b ɐ ʎ a ɾ
^vara$	v a ɾ ɐ
^jugo$	ʒ u ɡ u
^direita$	d i ɾ ɐi t ɐ
^espuma$	ʃ p u m ɐ
^corneta$	k u ɾ n ɛ t ɐ
^onze$	õ z ɨ
^duas$	d w a ʃ
^guizo$	ɡ i z u
^segredo$	s ɨ ɡ ɾ ɛ d u
^abençoar$	ɐ b ɐ̃ĩ s u a ɾ
^cansado$	k ɐ̃ s a d u
^panela$	p ɐ n ɛ l ɐ
^fora$	f ɔ ɾ ɐ
^depois_de_amanhã$	d ɨ p oi ʒ + d ɨ + ɐ m ɐ ɲ ɐ̃
^trave$	t ɾ a v ɨ
^anfitrião$	ɐ̃ f i t ɾ i ɐ̃ũ
^metade$	m ɨ t a d ɨ
^salvar$	s a ɫ v a ɾ
^cobiçoso$	k u b i s ɔ z u
^pão$	p ɐ̃ũ
^raso$	ʁ a z u
^agachar-se$	ɐ ɡ ɐ ʃ a ɾ s ɨ
^erro$	ɛ ʁ u
^acreditar$	ɐ k ɾ ɨ d i t a ɾ
^porque$	p u ɾ k w ɨ
^errar$	i ʁ a ɾ
^praiamar$	p ɾ ɐi ɐ m a ɾ
^construir$	k õ ʃ t ɾ ui ɾ
^dia$	d i ɐ
^ordenhar$	o ɾ d ɨ ɲ a ɾ
^deixar$	d ɐi ʃ a ɾ
^convidado$	k õ v i d a d u
^fruta$	f ɾ u t ɐ
^cortar$	k o ɾ t a ɾ
^bétula$	b ɛ t u l ɐ
^pomba$	p õ b ɐ
^avarento$	ɐ v ɐ ɾ ẽ t u
^pescador$	p ɨ ʃ k ɐ d o ɾ
^país$	p ɐ i ʃ
^pirilampo$	p i ɾ i l ɐ̃ p u
^acusado$	ɐ k u z a d u
^escama$	ʃ k ɐ m ɐ
^tempestuoso$	t ẽ p ɨ ʃ t u ɔ z u
^correr$	k u ʁ e ɾ
^praia$	p ɾ ai ɐ
^oeste$	o e ʃ t ɨ
^lóbulo$	l ɔ b u l u
^papagaio$	p ɐ p ɐ ɡ ai u
^virar$	v i ɾ a ɾ
^canto$	k ɐ̃ t u
^açúcar$	ɐ s u k ɐ ɾ
^jardim$	ʒ ɐ ɾ d ĩ
^farinha$	f ɐ ɾ i ɲ ɐ
^quadril$	k w ɐ d ɾ i ɫ
^em_breve$	ɐ̃ĩ + b ɾ ɛ v ɨ
^corante$	k u ɾ ɐ̃ t ɨ
^ferimento$	f ɨ ɾ i m ẽ t u
^tempestade$	t ẽ p ɨ ʃ t a d ɨ
^mão_de_pilão$	m ɐ̃ũ + d ɨ + p i l ɐ̃ũ
