Grapheme	IPA	Note
^pescador$	p e ʃ k a d o ʁ
^feio$	f ei u
^às_vezes$	a ʃ + v ɛ z e ʃ
^tear$	tʃ i a ʁ
^dobrar$	d o b ɾ a ʁ
^azeitona$	a z ei t o n ɐ
^tripas$	t ɾ i p a ʃ
^camelo$	k ɐ m ɛ l u
^estupro$	i ʃ t u p ɾ u
^alma$	au m ɐ
^corno$	k ɔ ʁ n u
^dívida$	dʒ i v i d ɐ
^bétula$	b ɛ t u l ɐ
^sugar$	s u ɡ a ʁ
^sopa$	s o p ɐ
^pássaro$	p a s a ɾ u
^arroz$	a ʁ ɔ ʃ
^lábio$	l a b j u
^caro$	k a ɾ u
^terreno$	t e ʁ e n u
^asno$	a ʒ n u
^algodão$	au ɡ o d ɐ̃ũ
^tempestuoso$	t ẽ p e ʃ t u ɔ z u
^centeio$	s ẽ t ei u
^garoto$	ɡ a ɾ ɔ t u
^pai$	p ai
^rápido$	ʁ a p i d u
^atacar$	a t a k a ʁ
^homem_livre$	ɔ m ẽĩ + l i v ɾ i
^proibir$	p ɾ oi b i ʁ
^muitos$	m ũ j t u ʃ
^águia$	a ɡ j ɐ
^saltar$	s au t a ʁ
^parecer$	p a ɾ e s e ʁ
^perante$	p e ɾ ɐ̃ tʃ i
^cabeça$	k a b ɛ s ɐ
^prateleira$	p ɾ a t e l ei ɾ ɐ
^olho$	ɔ ʎ u
^gaguejar$	ɡ a ɡ e ʒ a ʁ
^fronte$	f ɾ õ tʃ i
^de_novo$	dʒ i + n ɔ v u
^acusado$	a k u z a d u
^fuso$	f u z u
^fruta_cítrica$	f ɾ u t ɐ + s i t ɾ i k ɐ
^lenço$	l ẽ s u
^gordura$	ɡ o ʁ d u ɾ ɐ
^vazio$	v a z j u
^inocente$	i n o s ẽ tʃ i
^ganso$	ɡ ɐ̃ s u
^flutuar$	f l u t u a ʁ
^boina$	b oi n ɐ
^casaco$	k a z a k u
^abraçar$	a b ɾ a s a ʁ
^cinzel$	s ĩ z ɛu
^pedreiro$	p e d ɾ ei ɾ u
^feijão$	f ei ʒ ɐ̃ũ
^pênis$	p e n i ʃ
^camisa$	k ɐ m i z ɐ
^ou$	ou
^rocha$	ʁ ɔ ʃ ɐ
^ganhar$	ɡ ɐ ɲ a ʁ
^abóbora$	a b ɔ b u ɾ ɐ
^chávena$	ʃ a v e n ɐ
^que$	k i
^medir$	m e dʒ i ʁ
^muito$	m ũ j t u
^cem$	s ẽĩ
^estrela$	i ʃ t ɾ ɛ l ɐ
^comichão$	k o m i ʃ ɐ̃ũ
^cavalo$	k a v a l u
^fungar$	f ũ ɡ a ʁ
^sede$	s ɛ dʒ i
^carpinteiro$	k a ʁ p ĩ t ei ɾ u
^cavar$	k a v a ʁ
^eixo$	ei ʃ u
^jurar$	ʒ u ɾ a ʁ
^mãe$	m ɐ̃ĩ
^chupar$	ʃ u p a ʁ
^teia_de_aranha$	t ei ɐ + dʒ i + a ɾ ɐ ɲ ɐ
^cabelo$	k a b ɛ l u
^língua$	l ĩ ɡ w ɐ
^peneira$	p e n ei ɾ ɐ
^amiúde$	ɐ m i u dʒ i
^ácido$	a s i d u
^lã$	l ɐ̃
^leme$	l ɛ m i
^surdo$	s u ʁ d u
^estreito$	i ʃ t ɾ ei t u
^pó$	p ɔ
^ser_humano$	s e ʁ + u m ɐ n u
^armadura$	a ʁ m a d u ɾ ɐ
^cacique$	k a s i k i
^governante$	ɡ o v e ʁ n ɐ̃ tʃ i
^clavícula$	k l a v i k u l ɐ
^vela$	v ɛ l ɐ
^falar$	f a l a ʁ
^água$	a ɡ w ɐ
^três_vezes$	t ɾ e ʃ + v ɛ z e ʃ
^pescoço$	p e ʃ k ɔ s u
^curvar$	k u ʁ v a ʁ
^nós$	n ɔ ʃ
^tragar$	t ɾ a ɡ a ʁ
^doze$	d o z i
^zero$	z ɛ ɾ u
^apertar$	a p e ʁ t a ʁ
^padrasto$	p a d ɾ a ʃ t u
^costume$	k o ʃ t u m i
^barulhento$	b a ɾ u ʎ ẽ t u
^cansado$	k ɐ̃ s a d u
^hábito$	a b i t u
^mil$	m iu
^vagaroso$	v a ɡ a ɾ ɔ z u
^pedir$	p e dʒ i ʁ
^doença$	d o ẽ s ɐ
^montar$	m õ t a ʁ
^bigorna$	b i ɡ ɔ ʁ n ɐ
^tardinha$	t a ʁ dʒ i ɲ ɐ
^chumbo$	ʃ ũ b u
^pensar$	p ẽ s a ʁ
^quadrado$	k w a d ɾ a d u
^devolver$	d e v ɔu v e ʁ
^tia$	tʃ i ɐ
^relva$	ʁ ɛu v ɐ
^armadilha$	a ʁ m a dʒ i ʎ ɐ
^tocha$	t ɔ ʃ ɐ
^savannah$	s a v ɐ̃ n a
^cotovelo$	k o t o v ɛ l u
^cabra$	k a b ɾ ɐ
^burro$	b u ʁ u
^pente$	p ẽ tʃ i
^névoa$	n ɛ v u ɐ
^lua$	l u a
^viúvo$	v i u v u
^possuir$	p o s ui ʁ
^medicamento$	m e dʒ i k ɐ m ẽ t u
^mudar$	m u d a ʁ
^país$	p a i ʃ
^doente$	d o ẽ tʃ i
^esquina$	i s k i n ɐ
^beijar$	b ei ʒ a ʁ
^mulher$	m u ʎ e ʁ
^jugo$	ʒ u ɡ u
^débil$	d ɛ b iu
^esconder$	i ʃ k õ d e ʁ
^estudar$	i ʃ t u d a ʁ
^um$	ũ
^escuridão$	i ʃ k u ɾ i d ɐ̃ũ
^servo$	s ɛ ʁ v u
^a$	a
^anunciar$	ɐ n ũ s i a ʁ
^belo$	b ɛ l u
^compartilhar$	k õ p a ʁ tʃ i ʎ a ʁ
^testemunha$	t e ʃ t e m u ɲ ɐ
^sim$	s ĩ
^braço$	b ɾ a s u
^leve$	l ɛ v i
^dia$	dʒ i ɐ
^forcado$	f o ʁ k a d u
^caçar$	k a s a ʁ
