ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Value_in_Source,ConceptInSource,Borrowed,Borrowed_Score,Borrowed_Base,Age,Age_Score,Donor_Language,Donor_Meaning,Donor_Value
Wichi-MOLD-1,wold-Wichi-9-72-1,Wichi,MOLD,itech’aynej,itech’aynej,i t e tʃ ʔ a j n e x,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-CLAY-1,wold-Wichi-9-73-1,Wichi,CLAY,iyhot,iyhot,i j h o t,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-GLASS-1,wold-Wichi-9-74-1,Wichi,GLASS,wiliu,wiliu,w i l i u,,WOLD;Miller2020,,,,,,,True,1.0,,1940-present,0.7,Spanish,glass,vidrio
Wichi-BRAIDVERBORWEAVEBASKET-1,wold-Wichi-9-75-1,Wichi,BRAIDVERBORWEAVEBASKET,ipotsinche,ipotsinche,i p o ts i n tʃ e,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-BASKET-1,wold-Wichi-9-76-1,Wichi,BASKET,kanastu,kanastu,k a n a s t u,,WOLD;Miller2020,,,,,,,True,1.0,,1940-present,0.7,Spanish,basket,canasto
Wichi-RUG-1,wold-Wichi-9-771-1,Wichi,RUG,wesaj,wesaj,w e s a x,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-NETBAG-1,wold-Wichi-9-78-1,Wichi,NETBAG,hutanaj,hutanaj,h u t a n a x,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-FANOBJECT-1,wold-Wichi-9-79-1,Wichi,FANOBJECT,tohechefw,tohechefw,t o h e tʃ e fʷ,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-FANACTION-1,wold-Wichi-9-791-1,Wichi,FANACTION,lhayafwtej,lhayafwtej,lˠ a j a fʷ t e x,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-CARVE-1,wold-Wichi-9-81-1,Wichi,CARVE,itech’aynej,itech’aynej,i t e tʃ ʔ a j n e x,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-PAINTPIGMENTS-1,wold-Wichi-9-88-1,Wichi,PAINTPIGMENTS,pintula,pintula,p i n t u l a,,WOLD;Miller2020,,,,,,,True,1.0,,1940-present,0.7,Spanish,paint,pintura
Wichi-PAINTING-1,wold-Wichi-9-89-1,Wichi,PAINTING,pinta,pinta,p i n t a,,WOLD;Miller2020,,,,,,,True,1.0,,1940-present,0.7,Spanish,you paint!,pintá
Wichi-MOVE-1,wold-Wichi-10-11-1,Wichi,MOVE,iloyhatlhi,iloyhatlhi,i l o j h a t lˠ i,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-TURNAROUND-1,wold-Wichi-10-13-1,Wichi,TURNAROUND,ilen,ilen,i l e n,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-WRAP-1,wold-Wichi-10-14-1,Wichi,WRAP,yikofwel,yikofwel,y i k o fʷ e l,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-ROLL-1,wold-Wichi-10-15-1,Wichi,ROLL,yikofwelhche,yikofwelhche,y i k o fʷ e lˠ tʃ e,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-DROPSOMETHING-1,wold-Wichi-10-16-1,Wichi,DROPSOMETHING,ileyej,ileyej,i l e j e x,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-TWISTAROUND-1,wold-Wichi-10-17-1,Wichi,TWISTAROUND,hits’elhkatche,hits’elhkatche,h i ts ʔ e lˠ k a t tʃ e,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-RISEMOVEUPWARDS-1,wold-Wichi-10-21-1,Wichi,RISEMOVEUPWARDS,yihukpho,yihukpho,y i h u k pʰ o,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-LIFT-1,wold-Wichi-10-22-1,Wichi,LIFT,itunpho,itunpho,i t u n pʰ o,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-FALL-1,wold-Wichi-10-23-1,Wichi,FALL,tolhpho,tolhpho,t o lˠ pʰ o,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-DRIPEMITLIQUID-1,wold-Wichi-10-24-1,Wichi,DRIPEMITLIQUID,nitun,nitun,n i t u n,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-THROW-1,wold-Wichi-10-25-1,Wichi,THROW,tafwumej,tafwumej,t a fʷ u m e x,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-CATCH-1,wold-Wichi-10-252-1,Wichi,CATCH,tachema,tachema,t a tʃ e m a,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-SHAKE-1,wold-Wichi-10-26-1,Wichi,SHAKE,isichot,isichot,i s i tʃ o t,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-FLOW-1,wold-Wichi-10-32-1,Wichi,FLOW,yik (2),yik,y i k,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-SINKDESCEND-1,wold-Wichi-10-33-1,Wichi,SINKDESCEND,yeycho’,yeycho’,y e j tʃ o ʔ,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-FLOAT-1,wold-Wichi-10-34-1,Wichi,FLOAT,ipe’not,ipe’not,i p e ʔ n o t,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-SWIM-1,wold-Wichi-10-35-1,Wichi,SWIM,t’ilin,t’ilin,t ʔ i l i n,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-DIVE-1,wold-Wichi-10-351-1,Wichi,DIVE,yeycho’,yeycho’,y e j tʃ o ʔ,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-SAIL-1,wold-Wichi-10-36-1,Wichi,SAIL,tiyojche inot,tiyojche_inot,t i j o x tʃ e + i n o t,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-FLYMOVETHROUGHAIR-1,wold-Wichi-10-37-1,Wichi,FLYMOVETHROUGHAIR,wiy’o,wiy’o,w i j ʔ o,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-BLOWOFWIND-1,wold-Wichi-10-38-1,Wichi,BLOWOFWIND,yafwit,yafwit,y a fʷ i t,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-CRAWLORCREEP-1,wold-Wichi-10-41-1,Wichi,CRAWLORCREEP,takuslhi,takuslhi,t a k u s lˠ i,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-KNEEL-1,wold-Wichi-10-412-1,Wichi,KNEEL,itsinen lap’ulhkas,itsinen_lap’ulhkas,i ts i n e n + l a p ʔ u lˠ k a s,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-CROUCH-1,wold-Wichi-10-413-1,Wichi,CROUCH,nitselhot,nitselhot,n i ts e lˠ o t,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-SLIP-1,wold-Wichi-10-42-1,Wichi,SLIP,hip’etaj,hip’etaj,h i p ʔ e t a x,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-JUMP-1,wold-Wichi-10-43-1,Wichi,JUMP,tiyojpho,tiyojpho,t i j o x pʰ o,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-JUMP-2,wold-Wichi-10-43-2,Wichi,JUMP,takatin,takatin,t a k a t i n,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-JUMP-3,wold-Wichi-10-43-3,Wichi,JUMP,tiyojpe’,tiyojpe’,t i j o x p e ʔ,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-KICK-1,wold-Wichi-10-431-1,Wichi,KICK,y’aj,y’aj,y ʔ a x,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-DANCE-1,wold-Wichi-10-44-1,Wichi,DANCE,wayla,wayla,w a j l a,,WOLD;Miller2020,,,,,,,True,1.0,,1940-present,0.7,Spanish,you dance!,bailá
Wichi-DANCE-2,wold-Wichi-10-44-2,Wichi,DANCE,takatin,takatin,t a k a t i n,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-WALK-1,wold-Wichi-10-45-1,Wichi,WALK,yik (2),yik,y i k,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-LIMP-1,wold-Wichi-10-451-1,Wichi,LIMP,ik’efwyenche,ik’efwyenche,i k ʔ e fʷ j e n tʃ e,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-RUN-1,wold-Wichi-10-46-1,Wichi,RUN,ine’alhuhu,ine’alhuhu,i n e ʔ a lˠ u h u,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-GO-1,wold-Wichi-10-47-1,Wichi,GO,yik (2),yik,y i k,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-GOUPASCEND-1,wold-Wichi-10-471-1,Wichi,GOUPASCEND,yihukpho,yihukpho,y i h u k pʰ o,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-CLIMB-1,wold-Wichi-10-472-1,Wichi,CLIMB,taw’elhu,taw’elhu,t a w ʔ e lˠ u,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-GODOWNDESCEND-1,wold-Wichi-10-473-1,Wichi,GODOWNDESCEND,ineycho’,ineycho’,i n e j tʃ o ʔ,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-GOOUT-1,wold-Wichi-10-474-1,Wichi,GOOUT,yikch’uya,yikch’uya,y i k tʃ ʔ u j a,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-COME-1,wold-Wichi-10-48-1,Wichi,COME,nom,nom,n o m,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-COMEBACK-1,wold-Wichi-10-481-1,Wichi,COMEBACK,tapilh,tapilh,t a p i l̥,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-COMEBACK-2,wold-Wichi-10-481-2,Wichi,COMEBACK,yopilh,yopilh,y o p i l̥,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-LEAVE-1,wold-Wichi-10-49-1,Wichi,LEAVE,yik (2),yik,y i k,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-DISAPPEAR-1,wold-Wichi-10-491-1,Wichi,DISAPPEAR,y’um,y’um,y ʔ u m,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-FLEE-1,wold-Wichi-10-51-1,Wichi,FLEE,yihonlhi,yihonlhi,y i h o n lˠ i,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-FOLLOW-1,wold-Wichi-10-52-1,Wichi,FOLLOW,yihon,yihon,y i h o n,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-PURSUE-1,wold-Wichi-10-53-1,Wichi,PURSUE,yihonlhi,yihonlhi,y i h o n lˠ i,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-ARRIVE-1,wold-Wichi-10-55-1,Wichi,ARRIVE,yomey (1),yomey,y o m e j,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-APPROACH-1,wold-Wichi-10-56-1,Wichi,APPROACH,yomwhoye,yomwhoye,y o m w̥ o j e,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-ENTER-1,wold-Wichi-10-57-1,Wichi,ENTER,yihukfwi,yihukfwi,y i h u k fʷ i,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-CARRY-1,wold-Wichi-10-61-1,Wichi,CARRY,tilhoj,tilhoj,t i lˠ o x,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-CARRYINHAND-1,wold-Wichi-10-612-1,Wichi,CARRYINHAND,ichoj,ichoj,i tʃ o x,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-CARRYONSHOULDER-1,wold-Wichi-10-613-1,Wichi,CARRYONSHOULDER,tilhoj,tilhoj,t i lˠ o x,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-CARRYONHEAD-1,wold-Wichi-10-614-1,Wichi,CARRYONHEAD,tilhoj,tilhoj,t i lˠ o x,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-CARRYUNDERARM-1,wold-Wichi-10-615-1,Wichi,CARRYUNDERARM,ichoj itikfwi lawilisch’u,ichoj_itikfwi_lawilisch’u,i tʃ o x + i t i k fʷ i + l a w i l i s tʃ ʔ u,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-BRING-1,wold-Wichi-10-62-1,Wichi,BRING,ichoja,ichoja,i tʃ o x a,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-SEND-1,wold-Wichi-10-63-1,Wichi,SEND,ithatey,ithatey,i tʰ a t e j,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-LEADGUIDE-1,wold-Wichi-10-64-1,Wichi,LEADGUIDE,ipoyenche,ipoyenche,i p o j e n tʃ e,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-DRIVE-1,wold-Wichi-10-65-1,Wichi,DRIVE,manija,manija,m a n i x a,,WOLD;Miller2020,,,,,,,True,1.0,,1940-present,0.7,Spanish,you drive!,manejá
Wichi-RIDE-1,wold-Wichi-10-66-1,Wichi,RIDE,ipe’,ipe’,i p e ʔ,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-PUSH-1,wold-Wichi-10-67-1,Wichi,PUSH,yihetche,yihetche,y i h e t tʃ e,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-ROAD-1,wold-Wichi-10-71-1,Wichi,ROAD,n’oyij,n’oyij,n ʔ o j i x,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-PATH-1,wold-Wichi-10-72-1,Wichi,PATH,senda,senda,s e n d a,,WOLD;Miller2020,,,,,,,True,1.0,,1940-present,0.7,Spanish,path,senda
Wichi-BRIDGE-1,wold-Wichi-10-74-1,Wichi,BRIDGE,pwentu,pwentu,pʷ e n t u,,WOLD;Miller2020,,,,,,,True,1.0,,1940-present,0.7,Spanish,the bridge,puente
Wichi-CART-1,wold-Wichi-10-75-1,Wichi,CART,kaletaj,kaletaj,k a l e t a x,,WOLD;Miller2020,,,,,,,True,1.0,,1850-1900,0.8,Spanish,the cart or wagon,carreta
Wichi-WHEEL-1,wold-Wichi-10-76-1,Wichi,WHEEL,mak kolo,mak_kolo,m a k + k o l o,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-AXLE-1,wold-Wichi-10-77-1,Wichi,AXLE,totkolhlhile,totkolhlhile,t o t k o l̥ + l̥ i l e,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-YOKE-1,wold-Wichi-10-78-1,Wichi,YOKE,weyis w’uhi,weyis_w’uhi,w e j i s + w ʔ u h i,,WOLD;Miller2020,,,,,,,True,1.0,weyis<bueyes  ‘oxes’,1940-present,0.7,Spanish,the oxes,bueyes
Wichi-SHIP-1,wold-Wichi-10-81-1,Wichi,SHIP,walku,walku,w a l k u,,WOLD;Miller2020,,,,,,,True,1.0,,1940-present,0.7,Spanish,the boat,barco
Wichi-BOAT-1,wold-Wichi-10-83-1,Wichi,BOAT,walku lhos,walku_lhos,w a l k u + lˠ o s,,WOLD;Miller2020,,,,,,,True,1.0,walku<barco ‘ship’,1940-present,0.7,Spanish,the boat,barco
Wichi-CANOE-1,wold-Wichi-10-831-1,Wichi,CANOE,tsalana,tsalana,ts a l a n a,,WOLD;Miller2020,,,,,,,True,1.0,,1940-present,0.7,Spanish,canoe,chalana
Wichi-OAR-1,wold-Wichi-10-85-1,Wichi,OAR,tsalanacha,tsalanacha,ts a l a n a tʃ a,,WOLD;Miller2020,,,,,,,True,1.0,tsalana<chalana   ‘canoe’,1940-present,0.7,Spanish,canoe,chalana
Wichi-PADDLE-1,wold-Wichi-10-851-1,Wichi,PADDLE,tsalanacha,tsalanacha,ts a l a n a tʃ a,,WOLD;Miller2020,,,,,,,True,1.0,tsalana<chalana   ‘canoe’,1940-present,0.7,Spanish,canoe,chalana
Wichi-ROW-1,wold-Wichi-10-852-1,Wichi,ROW,iseklo’ inot,iseklo’_inot,i s e k l o ʔ + i n o t,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-RUDDER-1,wold-Wichi-10-86-1,Wichi,RUDDER,timon,timon,t i m o n,,WOLD;Miller2020,,,,,,,True,1.0,,1940-present,0.7,Spanish,the rudder,timón
Wichi-MAST-1,wold-Wichi-10-87-1,Wichi,MAST,wanderaw’et,wanderaw’et,w a n d e r a w ʔ e t,,WOLD;Miller2020,,,,,,,True,1.0,wandera<bandera  ‘flag’,1940-present,0.7,Spanish,flag,bandera
Wichi-ANCHOR-1,wold-Wichi-10-89-1,Wichi,ANCHOR,walku katmek,walku_katmek,w a l k u + k a t m e k,,WOLD;Miller2020,,,,,,,True,1.0,walku<barco ‘ship’,1940-present,0.7,Spanish,the boat,barco
Wichi-PORT-1,wold-Wichi-10-91-1,Wichi,PORT,puerto,puerto,p u e r t o,,WOLD;Miller2020,,,,,,,True,1.0,,1940-present,0.7,Spanish,the port,puerto
Wichi-HAVE-1,wold-Wichi-11-11-1,Wichi,HAVE,tilhamej,tilhamej,t i lˠ a m e x,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-OWN-1,wold-Wichi-11-12-1,Wichi,OWN,hiw’en (2),hiw’en,h i w ʔ e n,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-TAKE-1,wold-Wichi-11-13-1,Wichi,TAKE,tachema,tachema,t a tʃ e m a,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-SEIZE-1,wold-Wichi-11-14-1,Wichi,SEIZE,tachema,tachema,t a tʃ e m a,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-HOLD-1,wold-Wichi-11-15-1,Wichi,HOLD,ichojlhi,ichojlhi,i tʃ o x lˠ i,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-KEEP-1,wold-Wichi-11-17-1,Wichi,KEEP,yikanej,yikanej,y i k a n e x,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-THING-1,wold-Wichi-11-18-1,Wichi,THING,mayek,mayek,m a j e k,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-GIVE-1,wold-Wichi-11-21-1,Wichi,GIVE,hiw’enhu,hiw’enhu,h i w ʔ e n̥ u,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-GIVEBACK-1,wold-Wichi-11-22-1,Wichi,GIVEBACK,yachaj (1),yachaj,y a tʃ a x,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-PRESERVE-1,wold-Wichi-11-24-1,Wichi,PRESERVE,yikanej,yikanej,y i k a n e x,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-RESCUE-1,wold-Wichi-11-25-1,Wichi,RESCUE,ifwayhat,ifwayhat,i fʷ a j h a t,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-DESTROY-1,wold-Wichi-11-27-1,Wichi,DESTROY,yikonchi,yikonchi,y i k o n tʃ i,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-LOOKFOR-1,wold-Wichi-11-31-1,Wichi,LOOKFOR,t’ekwe,t’ekwe,t ʔ e kʷ e,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-FIND-1,wold-Wichi-11-32-1,Wichi,FIND,nesa,nesa,n e s a,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-MISPLACE-1,wold-Wichi-11-33-1,Wichi,MISPLACE,tatoy,tatoy,t a t o j,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-LETGOORSETFREE-1,wold-Wichi-11-34-1,Wichi,LETGOORSETFREE,ilanhi,ilanhi,i l a n̥ i,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-LETGOORSETFREE-2,wold-Wichi-11-34-2,Wichi,LETGOORSETFREE,yomet (2),yomet,y o m e t,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-LETGOORSETFREE-3,wold-Wichi-11-34-3,Wichi,LETGOORSETFREE,ileyej,ileyej,i l e j e x,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-MONEY-1,wold-Wichi-11-43-1,Wichi,MONEY,tokow’oj,tokow’oj,t o k o w ʔ o x,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-COIN-1,wold-Wichi-11-44-1,Wichi,COIN,munelu,munelu,m u n e l u,,WOLD;Miller2020,,,,,,,True,1.0,,1940-present,0.7,Spanish,coin,moneda
Wichi-RICH-1,wold-Wichi-11-51-1,Wichi,RICH,niyat,niyat,n i j a t,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-POOR-1,wold-Wichi-11-52-1,Wichi,POOR,p’alitsaj,p’alitsaj,p ʔ a l i ts a x,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-POOR-2,wold-Wichi-11-52-2,Wichi,POOR,pwili,pwili,pʷ i l i,,WOLD;Miller2020,,,,,,,True,1.0,,1850-1900,0.8,Spanish,poor,pobre
Wichi-BEGGAR-1,wold-Wichi-11-53-1,Wichi,BEGGAR,w’aytsaj,w’aytsaj,w ʔ a j ts a x,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-STINGY-1,wold-Wichi-11-54-1,Wichi,STINGY,atsufwnaj,atsufwnaj,a ts u fʷ n a x,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-LEND-1,wold-Wichi-11-61-1,Wichi,LEND,icheihona,icheihona,i tʃ e i h o n a,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-BORROW-1,wold-Wichi-11-62-1,Wichi,BORROW,icheihona,icheihona,i tʃ e i h o n a,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-OWE-1,wold-Wichi-11-63-1,Wichi,OWE,lacheyjonhat,lacheyjonhat,l a tʃ e j x o n̥ a t,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-DEBT-1,wold-Wichi-11-64-1,Wichi,DEBT,lates,lates,l a t e s,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-PAY-1,wold-Wichi-11-65-1,Wichi,PAY,iwuhaya,iwuhaya,i w u h a j a,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-BILL-1,wold-Wichi-11-66-1,Wichi,BILL,wuletu,wuletu,w u l e t u,,WOLD;Miller2020,,,,,,,True,1.0,,1940-present,0.7,Spanish,bill,boleta
Wichi-TAX-1,wold-Wichi-11-69-1,Wichi,TAX,impuesto,impuesto,i m p u e s t o,,WOLD;Miller2020,,,,,,,True,1.0,,1940-present,0.7,Spanish,tax,impuesto
Wichi-WAGES-1,wold-Wichi-11-78-1,Wichi,WAGES,lakow’oj,lakow’oj,l a k o w ʔ o x,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-EARN-1,wold-Wichi-11-79-1,Wichi,EARN,yikalhi lakow’oj,yikalhi_lakow’oj,y i k a lˠ i + l a k o w ʔ o x,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-BUY-1,wold-Wichi-11-81-1,Wichi,BUY,ichoj,ichoj,i tʃ o x,,WOLD;Miller2020,,,,,,,False,0.0,,1850-1900,0.8,,,
Wichi-SELL-1,wold-Wichi-11-82-1,Wichi,SELL,wende,wende,w e n d e,,WOLD;Miller2020,,,,,,,True,1.0,,1940-present,0.7,Spanish,you sell!,vendé
Wichi-TRADEORBARTER-1,wold-Wichi-11-83-1,Wichi,TRADEORBARTER,itemhatlo’ elh,itemhatlo’_elh,i t e m̥ a t l o ʔ + e l̥,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-MERCHANT-1,wold-Wichi-11-84-1,Wichi,MERCHANT,tienawu,tienawu,t i e n a w u,,WOLD;Miller2020,,,,,,,True,1.0,tiena<tienda  ‘market’,1940-present,0.7,Spanish,"store, shop",tienda
Wichi-MARKET-1,wold-Wichi-11-85-1,Wichi,MARKET,tiena,tiena,t i e n a,,WOLD;Miller2020,,,,,,,True,1.0,,1940-present,0.7,Spanish,"store, shop",tienda
Wichi-STORE-1,wold-Wichi-11-86-1,Wichi,STORE,tiena,tiena,t i e n a,,WOLD;Miller2020,,,,,,,True,1.0,,1940-present,0.7,Spanish,"store, shop",tienda
Wichi-PRICE-1,wold-Wichi-11-87-1,Wichi,PRICE,laha,laha,l a h a,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-EXPENSIVE-1,wold-Wichi-11-88-1,Wichi,EXPENSIVE,t’enhi,t’enhi,t ʔ e n̥ i,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-CHEAP-1,wold-Wichi-11-89-1,Wichi,CHEAP,hat’enhihi,hat’enhihi,h a t ʔ e n̥ i h i,,WOLD;Miller2020,,,,,,,False,0.0,,1900-1940,0.7,,,
Wichi-SHARE-1,wold-Wichi-11-91-1,Wichi,SHARE,iwumlhi,iwumlhi,i w u m lˠ i,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-WEIGH-1,wold-Wichi-11-92-1,Wichi,WEIGH,pesa,pesa,p e s a,,WOLD;Miller2020,,,,,,,True,1.0,,1940-present,0.7,Spanish,you weigh!,pesá
Wichi-AFTER-1,wold-Wichi-12-01-1,Wichi,AFTER,lapesey,lapesey,l a p e s e j,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
Wichi-BEHIND-1,wold-Wichi-12-011-1,Wichi,BEHIND,iklafwete,iklafwete,i k l a fʷ e t e,,WOLD;Miller2020,,,,,,,False,0.0,,1940-present,0.7,,,
