ID	DOCULECT	LANGUAGE_FAMILY	CONCEPT	VALUE	FORM	TOKENS	DONOR_LANGUAGE	DONOR_VALUE	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	BOR_ID_0	BOR_FAM_0	SOURCE_LANGUAGE	SOURCE_ID
9993	Otomi	Otomanguean	QUARREL	hñäki	hñäki	h ɲ ɐ k i			3 4 7 1 7	ACXBZ	HNEKI	3	3.H.C 3.N.C 3.E.V 3.K.C 3.I.V	2.0 1.5 1.5 1.75 0.8	hɲɐki	1	0	7726-Otomanguean		
11254	ImbaburaQuechua	Quechuan	QUARREL	makanajuna (2)	makanajuna	m a k a n a x u n a			4 7 1 7 4 7 3 7 4 7	AXBYBYBYBZ	MAKANAGYNA	1	1.M.C 1.A.V 1.K.C 1.A.V 1.N.C 1.A.V 1.G.C 1.Y.V 1.N.C 1.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	makanaxuna	1	0	7717-Quechuan		
12476	Wichi	Matacoan	QUARREL	totol’eyaj	totol’eyaj	t o t o l ʔ e j a x			1 7 1 7 5 1 7 6 7 3	AXBYMBYBYN	TUTULHEJAG	7	7.T.C 7.U.V 7.T.C 7.U.V 7.L.c 7.H.C 7.E.V 7.J.C 7.A.V 7.G.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 1.3 0.8	totolʔejax	0	0	7723-Matacoan		
13733	Mapudungun	Araucanian	QUARREL	kewan	kewan	k e w a n			1 7 6 7 4	AXBYN	KEWAN	2	2.K.C 2.E.V 2.W.C 2.A.V 2.N.c	2.0 1.5 1.75 1.3 0.8	kewan	1	0	7718-Araucanian		
250	Portuguese	Indo-European	RABBIT	coelho	coelho	k o e ʎ u			1 7 7 5 7	AXYBZ	KUELY	4	4.K.C 4.U.V 4.E.V 4.L.C 4.Y.V	2.0 1.5 1.3 1.75 0.8	koeʎu	0	7727	7727-Indo-European	Spanish	1945
1945	Spanish	Indo-European	RABBIT	conejo	conejo	k o n e x o			1 7 4 7 3 7	AXBYBZ	KUNEGU	6	6.K.C 6.U.V 6.N.C 6.E.V 6.G.C 6.U.V	2.0 1.5 1.75 1.3 1.75 0.8	konexo	0	7727	7727-Indo-European		
3670	Yaqui	Uto-Aztecan	RABBIT	taabu	taabu	t aː b u			1 7 1 7	AXBZ	TAPY	8	8.T.C 8.A.V 8.P.C 8.Y.V	2.0 1.5 1.75 0.8	taːbu	0	0	7733-Uto-Aztecan		
5081	ZinacantanTzotzil	Mayan	RABBIT	t'ul	t'ul	t ʔ u l			1 1 7 5	ACYN	THYL	9	9.T.C 9.H.C 9.Y.V 9.L.c	2.0 1.5 1.3 0.8	tʔul	0	0	7734-Mayan		
6385	Qeqchi	Mayan	RABBIT	imul	imul	i m u l			7 4 7 5	XBYN	IMYL	5	5.I.V 5.M.C 5.Y.V 5.L.c	1.5 1.75 1.3 0.8	imul	0	0	7730-Mayan		
8238	Otomi	Otomanguean	RABBIT	kwa	kwa	kʷ a			1 7	AX	KA	3	3.K.C 3.A.V	2.0 1.5	kʷa	0	0	7728-Otomanguean		
10343	ImbaburaQuechua	Quechuan	RABBIT	kunu	kunu	k u n u	Spanish	conejo	1 7 4 7	AXBZ	KYNY	1	1.K.C 1.Y.V 1.N.C 1.Y.V	2.0 1.5 1.75 0.8	kunu	0	7727	7727-Quechuan	Spanish	1945
11499	Wichi	Matacoan	RABBIT	note	note	n o t e			4 7 1 7	AXBZ	NUTE	7	7.N.C 7.U.V 7.T.C 7.E.V	2.0 1.5 1.75 0.8	note	0	0	7732-Matacoan		
723	Portuguese	Indo-European	RAFTER	viga	viga	v i ɡ ɐ			3 7 1 7	AXBZ	BIKE	4	4.B.C 4.I.V 4.K.C 4.E.V	2.0 1.5 1.75 0.8	viɡɐ	1	7735	7735-Indo-European	Spanish	2416
724	Portuguese	Indo-European	RAFTER	barrote	barrote	b a ʁ ɔ tʃ i			1 7 5 7 1 7	AXBYBZ	PARUTI	4	4.P.C 4.A.V 4.R.C 4.U.V 4.T.C 4.I.V	2.0 1.5 1.75 1.3 1.75 0.8	baʁɔtʃi	0	0	7737-Indo-European		
2416	Spanish	Indo-European	RAFTER	viga	viga	b i ɣ a			1 7 3 7	AXBZ	PIGA	6	6.P.C 6.I.V 6.G.C 6.A.V	2.0 1.5 1.75 0.8	biɣa	1	7735	7735-Indo-European		
4080	Yaqui	Uto-Aztecan	RAFTER	biika	biika	b iː k a	Spanish	viga	1 7 1 7	AXBZ	PIKA	8	8.P.C 8.I.V 8.K.C 8.A.V	2.0 1.5 1.75 0.8	biːka	1	7735	7735-Uto-Aztecan	Spanish	2416
5472	ZinacantanTzotzil	Mayan	RAFTER	te7el na	te7el_na	t e ʔ e l + n a			1 7 1 7 5 9 4 7	AXBYN_AX	TEHEL_NA	9	9.T.C 9.E.V 9.H.C 9.E.V 9.L.c 9._._ 9.N.C 9.A.V	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5	teʔel+na	0	0	7743-Mayan		
5473	ZinacantanTzotzil	Mayan	RAFTER	natikil te7	natikil_te7	n a t i k i l + t e ʔ			4 7 1 7 1 7 5 9 1 7 1	AXBYBYN_AXN	NATIKIL_TEH	9	9.N.C 9.A.V 9.T.C 9.I.V 9.K.C 9.I.V 9.L.c 9._._ 9.T.C 9.E.V 9.H.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8 0.0 2.0 1.5 0.8	natikil+teʔ	0	0	7746-Mayan		
6870	Qeqchi	Mayan	RAFTER	b'aqsotz'	b'aqsotz'	ɓ a q s o tsʼ			1 7 1 3 7 1	AXBCYN	PAKSUT	5	5.P.C 5.A.V 5.K.C 5.S.C 5.U.V 5.T.c	2.0 1.5 1.75 1.5 1.3 0.8	ɓaqsotsʼ	0	0	7739-Mayan		
6871	Qeqchi	Mayan	RAFTER	xb'e ch'o	xb'e_ch'o	ʃ ɓ e + tʃʼ o			3 1 7 9 1 7	ACZ_AX	SPE_TU	5	5.S.C 5.P.C 5.E.V 5._._ 5.T.C 5.U.V	2.0 1.5 0.8 0.0 2.0 1.5	ʃɓe+tʃʼo	0	0	7745-Mayan		
8768	Otomi	Otomanguean	RAFTER	‘bu̲ts'i	‘bu̲ts'i	ˀb u tsʼ i			1 7 1 7	AXBZ	PYTI	3	3.P.C 3.Y.V 3.T.C 3.I.V	2.0 1.5 1.75 0.8	ˀbutsʼi	0	0	7737-Otomanguean		
10664	ImbaburaQuechua	Quechuan	RAFTER	biga	biga	b i g a	Spanish	viga	1 7 1 7	AXBZ	PIKA	1	1.P.C 1.I.V 1.K.C 1.A.V	2.0 1.5 1.75 0.8	biga	1	7735	7735-Quechuan	Spanish	2416
11860	Wichi	Matacoan	RAFTER	hep sijlhiley	hep_sijlhiley	h e p + s i x lˠ i l e j			3 7 1 9 3 7 3 5 7 5 7 6	AXN_AXBCYBYN	HEP_SIGLILEJ	7	7.H.C 7.E.V 7.P.c 7._._ 7.S.C 7.I.V 7.G.C 7.L.C 7.I.V 7.L.C 7.E.V 7.J.c	2.0 1.5 0.8 0.0 2.0 1.5 1.75 1.5 1.3 1.75 1.3 0.8	hep+sixlˠilej	0	0	7741-Matacoan		
13132	Mapudungun	Araucanian	RAFTER	viga	viga	v i ɰ a	Spanish	viga	3 7 6 7	AXBZ	BIJA	2	2.B.C 2.I.V 2.J.C 2.A.V	2.0 1.5 1.75 0.8	viɰa	0	7735	7735-Araucanian	Spanish	2416
665	Portuguese	Indo-European	RAG	lenço	lenço	l ẽ s u			5 7 3 7	AXBZ	LESY	4	4.L.C 4.E.V 4.S.C 4.Y.V	2.0 1.5 1.75 0.8	lẽsu	0	0	7750-Indo-European		
666	Portuguese	Indo-European	RAG	trapo	trapo	t ɾ a p u			1 5 7 1 7	ACXBZ	TRAPY	4	4.T.C 4.R.C 4.A.V 4.P.C 4.Y.V	2.0 1.5 1.5 1.75 0.8	tɾapu	0	0	7757-Indo-European		
2360	Spanish	Indo-European	RAG	paɲuelo	paɲuelo	p a ɲ w e l o			1 7 4 6 7 5 7	AXBCYBZ	PANWELU	6	6.P.C 6.A.V 6.N.C 6.W.C 6.E.V 6.L.C 6.U.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	paɲwelo	0	7747	7747-Indo-European		
2361	Spanish	Indo-European	RAG	trapo	trapo	t ɾ a p o			1 5 7 1 7	ACXBZ	TRAPU	6	6.T.C 6.R.C 6.A.V 6.P.C 6.U.V	2.0 1.5 1.5 1.75 0.8	tɾapo	0	0	7757-Indo-European		
4037	Yaqui	Uto-Aztecan	RAG	paayum	paayum	p aː j u m	Spanish	paño	1 7 6 7 4	AXBYN	PAJYM	8	8.P.C 8.A.V 8.J.C 8.Y.V 8.M.c	2.0 1.5 1.75 1.3 0.8	paːjum	0	0	7754-Uto-Aztecan		
4038	Yaqui	Uto-Aztecan	RAG	tajo’orim	tajo’orim	t a j o ʔ o r i m			1 7 6 7 1 7 5 7 4	AXBYBYBYN	TAJUHURIM	8	8.T.C 8.A.V 8.J.C 8.U.V 8.H.C 8.U.V 8.R.C 8.I.V 8.M.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	tajoʔorim	0	0	7759-Uto-Aztecan		
5433	ZinacantanTzotzil	Mayan	RAG	kusob	kusob	k u s o b			1 7 3 7 1	AXBYN	KYSUP	9	9.K.C 9.Y.V 9.S.C 9.U.V 9.P.c	2.0 1.5 1.75 1.3 0.8	kusob	0	0	7755-Mayan		
6813	Qeqchi	Mayan	RAG	sut	sut	s u tʰ			3 7 1	AXN	SYT	5	5.S.C 5.Y.V 5.T.c	2.0 1.5 0.8	sutʰ	0	0	7751-Mayan		
8700	Otomi	Otomanguean	RAG	nthu'ye̲	nthu'ye̲	n θ u ˀj æ			4 3 7 6 7	ACYBZ	NDYJE	3	3.N.C 3.D.C 3.Y.V 3.J.C 3.E.V	2.0 1.5 1.3 1.75 0.8	nθuˀjæ	0	0	7749-Otomanguean		
8701	Otomi	Otomanguean	RAG	'bitu	'bitu	ˀb i t̪ u			1 7 1 7	AXBZ	PITY	3	3.P.C 3.I.V 3.T.C 3.Y.V	2.0 1.5 1.75 0.8	ˀbit̪u	1	0	7756-Otomanguean		
10630	ImbaburaQuechua	Quechuan	RAG	panilu	panilu	p a n i l u	Spanish	pañuelo	1 7 4 7 5 7	AXBYBZ	PANILY	1	1.P.C 1.A.V 1.N.C 1.I.V 1.L.C 1.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	panilu	0	7747	7747-Quechuan	Spanish	2360
11822	Wichi	Matacoan	RAG	tofwi	tofwi	t o fʷ i			1 7 3 7	AXBZ	TUBI	7	7.T.C 7.U.V 7.B.C 7.I.V	2.0 1.5 1.75 0.8	tofʷi	0	0	7753-Matacoan		
13094	Mapudungun	Araucanian	RAG	pañuelu	pañuelu	p a ɲ u e l u	Spanish	pañuelo	1 7 4 7 7 5 7	AXBYYBZ	PANYELY	2	2.P.C 2.A.V 2.N.C 2.Y.V 2.E.V 2.L.C 2.Y.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	paɲuelu	0	7747	7747-Araucanian	Spanish	2360
81	Portuguese	Indo-European	RAIN (PRECIPITATION)	chuva	chuva	ʃ u v ɐ			3 7 3 7	AXBZ	SYBE	4	4.S.C 4.Y.V 4.B.C 4.E.V	2.0 1.5 1.75 0.8	ʃuvɐ	0	0	7763-Indo-European		
1762	Spanish	Indo-European	RAIN (PRECIPITATION)	lluvia	lluvia	ɟ ʝ u β j a			1 3 7 3 6 7	ACXBCZ	CSYBJA	6	6.C.C 6.S.C 6.Y.V 6.B.C 6.J.C 6.A.V	2.0 1.5 1.5 1.75 1.5 0.8	ɟʝuβja	0	0	7763-Indo-European		
3511	Yaqui	Uto-Aztecan	RAIN (PRECIPITATION)	yuku	yuku	j u k u			6 7 1 7	AXBZ	JYKY	8	8.J.C 8.Y.V 8.K.C 8.Y.V	2.0 1.5 1.75 0.8	juku	0	0	7767-Uto-Aztecan		
4948	ZinacantanTzotzil	Mayan	RAIN (PRECIPITATION)	vo7	vo7	v o ʔ			3 7 1	AXN	BUH	9	9.B.C 9.U.V 9.H.c	2.0 1.5 0.8	voʔ	0	0	7768-Mayan		
6215	Qeqchi	Mayan	RAIN (PRECIPITATION)	hab’	hab’	h a ɓ			3 7 1	AXN	HAP	5	5.H.C 5.A.V 5.P.c	2.0 1.5 0.8	haɓ	0	0	7764-Mayan		
7998	Otomi	Otomanguean	RAIN (PRECIPITATION)	'ye	'ye	ˀj e			6 7	AX	JE	3	3.J.C 3.E.V	2.0 1.5	ˀje	0	0	7762-Otomanguean		
10213	ImbaburaQuechua	Quechuan	RAIN (PRECIPITATION)	tamya	tamya	t a m j a			1 7 4 6 7	AXBCZ	TAMJA	1	1.T.C 1.A.V 1.M.C 1.J.C 1.A.V	2.0 1.5 1.75 1.5 0.8	tamja	0	0	7760-Quechuan		
11371	Wichi	Matacoan	RAIN (PRECIPITATION)	iwumcho’	iwumcho’	i w u m tʃ o ʔ			7 6 7 4 1 7 1	XBYMBYN	IWYMTUH	7	7.I.V 7.W.C 7.Y.V 7.M.c 7.T.C 7.U.V 7.H.c	1.5 1.75 1.3 1.1 1.75 1.3 0.8	iwumtʃoʔ	0	0	7766-Matacoan		
12610	Mapudungun	Araucanian	RAIN (PRECIPITATION)	mawüṉ	mawüṉ	m a w ɨ n̪			4 7 6 7 4	AXBYN	MAWIN	2	2.M.C 2.A.V 2.W.C 2.I.V 2.N.c	2.0 1.5 1.75 1.3 0.8	mawɨn̪	0	0	7761-Araucanian		
754	Portuguese	Indo-European	RAKE	ancinho	ancinho	ɐ̃ s i ɲ u			7 3 7 4 7	XBYBZ	ESINY	4	4.E.V 4.S.C 4.I.V 4.N.C 4.Y.V	1.5 1.75 1.3 1.75 0.8	ɐ̃siɲu	0	0	7771-Indo-European		
2448	Spanish	Indo-European	RAKE	rastro	rastro	r a s t ɾ o			5 7 3 1 5 7	AXMBCZ	RASTRU	6	6.R.C 6.A.V 6.S.c 6.T.C 6.R.C 6.U.V	2.0 1.5 1.1 1.75 1.5 0.8	rastɾo	0	7772	7772-Indo-European		
2449	Spanish	Indo-European	RAKE	rastrillo	rastrillo	r a s t ɾ i ʝ o			5 7 3 1 5 7 3 7	AXMBCYBZ	RASTRISU	6	6.R.C 6.A.V 6.S.c 6.T.C 6.R.C 6.I.V 6.S.C 6.U.V	2.0 1.5 1.1 1.75 1.5 1.3 1.75 0.8	rastɾiʝo	0	7772	7772-Indo-European		
4103	Yaqui	Uto-Aztecan	RAKE	rajtiom	rajtiom	r a j t i o m	Spanish	rastrillo	5 7 6 1 7 7 4	AXMBYYN	RAJTIUM	8	8.R.C 8.A.V 8.J.c 8.T.C 8.I.V 8.U.V 8.M.c	2.0 1.5 1.1 1.75 1.3 1.3 0.8	rajtiom	0	7772	7772-Uto-Aztecan	Spanish	2448
5491	ZinacantanTzotzil	Mayan	RAKE	jotzobil	jotzobil	ħ o tsʰ o ɓ i l			3 7 2 7 1 7 5	AXBYBYN	HUCUPIL	9	9.H.C 9.U.V 9.C.C 9.U.V 9.P.C 9.I.V 9.L.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ħotsʰoɓil	0	0	7775-Mayan		
6899	Qeqchi	Mayan	RAKE	rastriyo	rastriyo	r a s t ɾ i j o	Spanish	rastrillo	5 7 3 1 5 7 6 7	AXMBCYBZ	RASTRIJU	5	5.R.C 5.A.V 5.S.c 5.T.C 5.R.C 5.I.V 5.J.C 5.U.V	2.0 1.5 1.1 1.75 1.5 1.3 1.75 0.8	rastɾijo	1	7772	7772-Mayan	Spanish	2448
8807	Otomi	Otomanguean	RAKE	hmunts'upasto	hmunts'upasto	h m u n tsʼ u p a s t̪ o			3 4 7 4 1 7 1 7 3 1 7	ACXMBYBYMBZ	HMYNTYPASTU	3	3.H.C 3.M.C 3.Y.V 3.N.c 3.T.C 3.Y.V 3.P.C 3.A.V 3.S.c 3.T.C 3.U.V	2.0 1.5 1.5 1.1 1.75 1.3 1.75 1.3 1.1 1.75 0.8	hmuntsʼupast̪o	0	0	7770-Otomanguean		
13154	Mapudungun	Araucanian	RAKE	ratrillu	ratrillu	ɻ a ʈʂ i ʎ u	Spanish	rastrillo	5 7 2 7 5 7	AXBYBZ	RACILY	2	2.R.C 2.A.V 2.C.C 2.I.V 2.L.C 2.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	ɻaʈʂiʎu	0	0	7769-Araucanian		
13155	Mapudungun	Araucanian	RAKE	kaupuwe	kaupuwe	k a u p u w e			1 7 7 1 7 6 7	AXYBYBZ	KAYPYWE	2	2.K.C 2.A.V 2.Y.V 2.P.C 2.Y.V 2.W.C 2.E.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	kaupuwe	0	0	7776-Araucanian		
209	Portuguese	Indo-European	RAM	carneiro	carneiro	k a ʁ n ei ɾ u			1 7 5 4 7 5 7	AXMBYBZ	KARNERY	4	4.K.C 4.A.V 4.R.c 4.N.C 4.E.V 4.R.C 4.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kaʁneiɾu	0	7777	7777-Indo-European	Spanish	1895
1895	Spanish	Indo-European	RAM	carnero	carnero	k a ɾ n ɛ ɾ o			1 7 5 4 7 5 7	AXMBYBZ	KARNERU	6	6.K.C 6.A.V 6.R.c 6.N.C 6.E.V 6.R.C 6.U.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kaɾnɛɾo	0	7777	7777-Indo-European		
1896	Spanish	Indo-European	RAM	morueco	morueco	m o ɾ w e k o			4 7 5 6 7 1 7	AXBCYBZ	MURWEKU	6	6.M.C 6.U.V 6.R.C 6.W.C 6.E.V 6.K.C 6.U.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	moɾweko	0	0	7786-Indo-European		
3634	Yaqui	Uto-Aztecan	RAM	obeso	obeso	o b e s o			7 1 7 3 7	XBYBZ	UPESU	8	8.U.V 8.P.C 8.E.V 8.S.C 8.U.V	1.5 1.75 1.3 1.75 0.8	obeso	0	0	7784-Uto-Aztecan		
5050	ZinacantanTzotzil	Mayan	RAM	karnero	karnero	k a ɾ n e ɾ o	Spanish	carnero	1 7 5 4 7 5 7	AXMBYBZ	KARNERU	9	9.K.C 9.A.V 9.R.c 9.N.C 9.E.V 9.R.C 9.U.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kaɾneɾo	0	7777	7777-Mayan	Spanish	1895
6342	Qeqchi	Mayan	RAM	karneer	karneer	k a ɾ n eː r	Spanish	carnero	1 7 5 4 7 5	AXMBYN	KARNER	5	5.K.C 5.A.V 5.R.c 5.N.C 5.E.V 5.R.c	2.0 1.5 1.1 1.75 1.3 0.8	kaɾneːr	1	7777	7777-Mayan	Spanish	1895
8179	Otomi	Otomanguean	RAM	ndäni	ndäni	n d ɐ n i			4 1 7 4 7	ACYBZ	NTENI	3	3.N.C 3.T.C 3.E.V 3.N.C 3.I.V	2.0 1.5 1.3 1.75 0.8	ndɐni	1	0	7779-Otomanguean		
10311	ImbaburaQuechua	Quechuan	RAM	karneru	karneru	k a ɾ n e ɾ u	Spanish	carnero	1 7 5 4 7 5 7	AXMBYBZ	KARNERY	1	1.K.C 1.A.V 1.R.c 1.N.C 1.E.V 1.R.C 1.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kaɾneɾu	0	7777	7777-Quechuan	Spanish	1895
11462	Wichi	Matacoan	RAM	ch’inak	ch’inak	tʃ ʔ i n a k			1 1 7 4 7 1	ACYBYN	THINAK	7	7.T.C 7.H.C 7.I.V 7.N.C 7.A.V 7.K.c	2.0 1.5 1.3 1.75 1.3 0.8	tʃʔinak	0	0	7783-Matacoan		
12754	Mapudungun	Araucanian	RAM	kaniru	kaniru	k a n i ɻ u	Spanish	carnero	1 7 4 7 5 7	AXBYBZ	KANIRY	2	2.K.C 2.A.V 2.N.C 2.I.V 2.R.C 2.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	kaniɻu	0	7777	7777-Araucanian	Spanish	1895
1648	Portuguese	Indo-European	RAPE	violação	violação	v j o l a s ɐ̃ũ			3 6 7 5 7 3 7	ACXBYBZ	BJULASE	4	4.B.C 4.J.C 4.U.V 4.L.C 4.A.V 4.S.C 4.E.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	vjolasɐ̃ũ	0	7790	7790-Indo-European	Spanish	3414
1649	Portuguese	Indo-European	RAPE	estupro	estupro	i ʃ t u p ɾ u			7 3 1 7 1 5 7	XMBYBCZ	ISTYPRY	4	4.I.V 4.S.c 4.T.C 4.Y.V 4.P.C 4.R.C 4.Y.V	1.5 1.1 1.75 1.3 1.75 1.5 0.8	iʃtupɾu	0	0	7796-Indo-European		
3414	Spanish	Indo-European	RAPE	violación	violación	b j o l a s j o n			1 6 7 5 7 3 6 7 4	ACXBYBCYN	PJULASJUN	6	6.P.C 6.J.C 6.U.V 6.L.C 6.A.V 6.S.C 6.J.C 6.U.V 6.N.c	2.0 1.5 1.5 1.75 1.3 1.75 1.5 1.3 0.8	bjolasjon	0	7790	7790-Indo-European		
4857	Yaqui	Uto-Aztecan	RAPE	kaa yoyo’orek	kaa_yoyo’orek	k aː + j o j o ʔ o r e k			1 7 9 6 7 6 7 1 7 5 7 1	AX_AXBYBYBYN	KA_JUJUHUREK	8	8.K.C 8.A.V 8._._ 8.J.C 8.U.V 8.J.C 8.U.V 8.H.C 8.U.V 8.R.C 8.E.V 8.K.c	2.0 1.5 0.0 2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	kaː+jojoʔorek	0	0	7793-Uto-Aztecan		
4858	Yaqui	Uto-Aztecan	RAPE	biolasion	biolasion	b i o l a s i o n	Spanish	violación	1 7 7 5 7 3 7 7 4	AXYBYBYYN	PIULASIUN	8	8.P.C 8.I.V 8.U.V 8.L.C 8.A.V 8.S.C 8.I.V 8.U.V 8.N.c	2.0 1.5 1.3 1.75 1.3 1.75 1.3 1.3 0.8	biolasion	0	7790	7790-Uto-Aztecan	Spanish	3414
6122	ZinacantanTzotzil	Mayan	RAPE	mulilal k’op	mulilal_k’op	m u l i l a l + kʼ o p			4 7 5 7 5 7 5 9 1 7 1	AXBYBYN_AXN	MYLILAL_KUP	9	9.M.C 9.Y.V 9.L.C 9.I.V 9.L.C 9.A.V 9.L.c 9._._ 9.K.C 9.U.V 9.P.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8 0.0 2.0 1.5 0.8	mulilal+kʼop	0	0	7794-Mayan		
7889	Qeqchi	Mayan	RAPE	xminb’al ru	xminb’al_ru	ʃ m i n ɓ a l + ɾ u			3 4 7 4 1 7 5 9 5 7	ACXMBYN_AX	SMINPAL_RY	5	5.S.C 5.M.C 5.I.V 5.N.c 5.P.C 5.A.V 5.L.c 5._._ 5.R.C 5.Y.V	2.0 1.5 1.5 1.1 1.75 1.3 0.8 0.0 2.0 1.5	ʃminɓal+ɾu	0	0	7791-Mayan		
10113	Otomi	Otomanguean	RAPE	nt'ot'e nts'o	nt'ot'e_nts'o	n t̪ʼ o t̪ʼ e + n tsʼ o			4 1 7 1 7 9 4 1 7	ACYBZ_ACZ	NTUTE_NTU	3	3.N.C 3.T.C 3.U.V 3.T.C 3.E.V 3._._ 3.N.C 3.T.C 3.U.V	2.0 1.5 1.3 1.75 0.8 0.0 2.0 1.5 0.8	nt̪ʼot̪ʼe+ntsʼo	0	0	7789-Otomanguean		
10114	Otomi	Otomanguean	RAPE	nxaxte	nxaxte	n x a x t̪ e			4 3 7 3 1 7	ACYMBZ	NGAGTE	3	3.N.C 3.G.C 3.A.V 3.G.c 3.T.C 3.E.V	2.0 1.5 1.3 1.1 1.75 0.8	nxaxt̪e	0	0	7795-Otomanguean		
11298	ImbaburaQuechua	Quechuan	RAPE	wakllichina	wakllichina	w a k ʒ i tʃ i n a			6 7 1 3 7 1 7 4 7	AXBCYBYBZ	WAKSITINA	1	1.W.C 1.A.V 1.K.C 1.S.C 1.I.V 1.T.C 1.I.V 1.N.C 1.A.V	2.0 1.5 1.75 1.5 1.3 1.75 1.3 1.75 0.8	wakʒitʃina	0	0	7787-Quechuan		
13773	Mapudungun	Araucanian	RAPE	nüntungen	nüntungen	n ɨ n t u ŋ e n			4 7 4 1 7 4 7 4	AXMBYBYN	NINTYNEN	2	2.N.C 2.I.V 2.N.c 2.T.C 2.Y.V 2.N.C 2.E.V 2.N.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	nɨntuŋen	0	0	7788-Araucanian		
1514	Portuguese	Indo-European	RATTLE	guizo	guizo	ɡ i z u			1 7 3 7	AXBZ	KISY	4	4.K.C 4.I.V 4.S.C 4.Y.V	2.0 1.5 1.75 0.8	ɡizu	0	0	7799-Indo-European		
1515	Portuguese	Indo-European	RATTLE	matraca	matraca	m a t ɾ a k ɐ			4 7 1 5 7 1 7	AXBCYBZ	MATRAKE	4	4.M.C 4.A.V 4.T.C 4.R.C 4.A.V 4.K.C 4.E.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	matɾakɐ	0	0	7801-Indo-European		
3279	Spanish	Indo-European	RATTLE	matraca	matraca	m a t ɾ a k a			4 7 1 5 7 1 7	AXBCYBZ	MATRAKA	6	6.M.C 6.A.V 6.T.C 6.R.C 6.A.V 6.K.C 6.A.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	matɾaka	0	0	7801-Indo-European		
3280	Spanish	Indo-European	RATTLE	cascabel	cascabel	k a s k a β ɛ l			1 7 3 1 7 3 7 5	AXMBYBYN	KASKABEL	6	6.K.C 6.A.V 6.S.c 6.K.C 6.A.V 6.B.C 6.E.V 6.L.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	kaskaβɛl	0	7797	7797-Indo-European		
4762	Yaqui	Uto-Aztecan	RATTLE	teneboim	teneboim	t e n e b o i m			1 7 4 7 1 7 7 4	AXBYBYYN	TENEPUIM	8	8.T.C 8.E.V 8.N.C 8.E.V 8.P.C 8.U.V 8.I.V 8.M.c	2.0 1.5 1.75 1.3 1.75 1.3 1.3 0.8	teneboim	0	0	7803-Uto-Aztecan		
4763	Yaqui	Uto-Aztecan	RATTLE	ayam	ayam	a j a m			7 6 7 4	XBYN	AJAM	8	8.A.V 8.J.C 8.A.V 8.M.c	1.5 1.75 1.3 0.8	ajam	0	0	7808-Uto-Aztecan		
6067	ZinacantanTzotzil	Mayan	RATTLE	sot	sot	s o tʰ			3 7 1	AXN	SUT	9	9.S.C 9.U.V 9.T.c	2.0 1.5 0.8	sotʰ	0	0	7804-Mayan		
7771	Qeqchi	Mayan	RATTLE	luk'luk' che'	luk'luk'_che'	l u kʼ l u kʼ + tʃ e ʔ			5 7 1 5 7 1 9 1 7 1	AXBCYN_AXN	LYKLYK_TEH	5	5.L.C 5.Y.V 5.K.C 5.L.C 5.Y.V 5.K.c 5._._ 5.T.C 5.E.V 5.H.c	2.0 1.5 1.75 1.5 1.3 0.8 0.0 2.0 1.5 0.8	lukʼlukʼ+tʃeʔ	0	0	7800-Mayan		
9927	Otomi	Otomanguean	RATTLE	nxint'i	nxint'i	n x i n t̪ʼ i			4 3 7 4 1 7	ACYMBZ	NGINTI	3	3.N.C 3.G.C 3.I.V 3.N.c 3.T.C 3.I.V	2.0 1.5 1.3 1.1 1.75 0.8	nxint̪ʼi	0	0	7798-Otomanguean		
