ID	DOCULECT	LANGUAGE_FAMILY	CONCEPT	VALUE	FORM	TOKENS	DONOR_LANGUAGE	DONOR_VALUE	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	BOR_ID_1	BOR_FAM_1	SOURCE_LANGUAGE_1	SOURCE_ID_1	BOR_ID_2	BOR_FAM_2	SOURCE_LANGUAGE_2	SOURCE_ID_2	BOR_ID_3	BOR_FAM_3	SOURCE_LANGUAGE_3	SOURCE_ID_3
4724	Yaqui	Uto-Aztecan	MUMBLE	kuchichi’iti nooka	kuchichi’iti_nooka	k u tʃ i tʃ i ʔ i t i + n oː k a	Spanish	cuchichear	1 7 1 7 1 7 1 7 1 7 9 4 7 1 7	AXBYBYBYBZ_AXBZ	KYTITIHITI_NUKA	8	8.K.C 8.Y.V 8.T.C 8.I.V 8.T.C 8.I.V 8.H.C 8.I.V 8.T.C 8.I.V 8._._ 8.N.C 8.U.V 8.K.C 8.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8 0.0 2.0 1.5 1.75 0.8	kutʃitʃiʔiti+noːka	0	0	6551-Uto-Aztecan			0	6355-Uto-Aztecan			0	5862-Uto-Aztecan		
7730	Qeqchi	Mayan	MUMBLE	hasb’ak	hasb’ak	h a s ɓ a kʰ			3 7 3 1 7 1	AXMBYN	HASPAK	5	5.H.C 5.A.V 5.S.c 5.P.C 5.A.V 5.K.c	2.0 1.5 1.1 1.75 1.3 0.8	hasɓakʰ	0	0	6548-Mayan			0	6352-Mayan			0	5859-Mayan		
7731	Qeqchi	Mayan	MUMBLE	haslenk	haslenk	h a s l e n kʰ			3 7 3 5 7 4 1	AXBCYLN	HASLENK	5	5.H.C 5.A.V 5.S.C 5.L.C 5.E.V 5.N.c 5.K.c	2.0 1.5 1.75 1.5 1.3 1.1 0.8	haslenkʰ	0	0	6552-Mayan			0	6356-Mayan			0	5863-Mayan		
9853	Otomi	Otomanguean	MUMBLE	hingi ñä nts'e̲di	hingi_ñä_nts'e̲di	h i n g i + ɲ ɐ + n tsʼ æ d i			3 7 4 1 7 9 4 7 9 4 1 7 1 7	AXMBZ_AX_ACYBZ	HINKI_NE_NTETI	3	3.H.C 3.I.V 3.N.c 3.K.C 3.I.V 3._._ 3.N.C 3.E.V 3._._ 3.N.C 3.T.C 3.E.V 3.T.C 3.I.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5 0.0 2.0 1.5 1.3 1.75 0.8	hingi+ɲɐ+ntsʼædi	0	0	6546-Otomanguean			0	6350-Otomanguean			0	5857-Otomanguean		
11194	ImbaburaQuechua	Quechuan	MUMBLE	rimarina	rimarina	ʐ i m a ɾ i n a			3 7 4 7 5 7 4 7	AXBYBYBZ	SIMARINA	1	1.S.C 1.I.V 1.M.C 1.A.V 1.R.C 1.I.V 1.N.C 1.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	ʐimaɾina	0	0	6544-Quechuan			0	6348-Quechuan			0	5855-Quechuan		
12413	Wichi	Matacoan	MUMBLE	isamsama	isamsama	i s a m s a m a			7 3 7 4 3 7 4 7	XBYMBYBZ	ISAMSAMA	7	7.I.V 7.S.C 7.A.V 7.M.c 7.S.C 7.A.V 7.M.C 7.A.V	1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	isamsama	0	0	6550-Matacoan			0	6352-Matacoan			0	5859-Matacoan		
13683	Mapudungun	Araucanian	MUMBLE	ñochi zungun	ñochi_zungun	ɲ o tʃ i + z u ŋ u n			4 7 1 7 9 3 7 4 7 4	AXBZ_AXBYN	NUTI_SYNYN	2	2.N.C 2.U.V 2.T.C 2.I.V 2._._ 2.S.C 2.Y.V 2.N.C 2.Y.V 2.N.c	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 1.3 0.8	ɲotʃi+zuŋun	0	0	6545-Araucanian			0	6349-Araucanian			0	5856-Araucanian		
1646	Portuguese	Indo-European	MURDER	assassinar	assassinar	a s a s i n a ʁ			7 3 7 3 7 4 7 5	XBYBYBYN	ASASINAR	4	4.A.V 4.S.C 4.A.V 4.S.C 4.I.V 4.N.C 4.A.V 4.R.c	1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	asasinaʁ	0	0	6557-Indo-European			0	6361-Indo-European			5868	5868-Indo-European	Spanish	3411
3411	Spanish	Indo-European	MURDER	asesinar	asesinar	a s e s i n a ɾ			7 3 7 3 7 4 7 5	XBYBYBYN	ASESINAR	6	6.A.V 6.S.C 6.E.V 6.S.C 6.I.V 6.N.C 6.A.V 6.R.c	1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	asesinaɾ	0	0	6557-Indo-European			0	6361-Indo-European			5868	5868-Indo-European		
3412	Spanish	Indo-European	MURDER	matar	matar	m a t a ɾ			4 7 1 7 5	AXBYN	MATAR	6	6.M.C 6.A.V 6.T.C 6.A.V 6.R.c	2.0 1.5 1.75 1.3 0.8	mataɾ	1	0	6563-Indo-European			0	6367-Indo-European			0	5874-Indo-European		
4855	Yaqui	Uto-Aztecan	MURDER	mukwame	mukwame	m u k w a m e			4 7 1 6 7 4 7	AXBCYBZ	MYKWAME	8	8.M.C 8.Y.V 8.K.C 8.W.C 8.A.V 8.M.C 8.E.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	mukwame	0	0	6561-Uto-Aztecan			0	6365-Uto-Aztecan			0	5872-Uto-Aztecan		
7886	Qeqchi	Mayan	MURDER	kamsink	kamsink	k a m s i n kʰ			1 7 4 3 7 4 1	AXMBYLN	KAMSINK	5	5.K.C 5.A.V 5.M.c 5.S.C 5.I.V 5.N.c 5.K.c	2.0 1.5 1.1 1.75 1.3 1.1 0.8	kamsinkʰ	1	0	6558-Mayan			0	6362-Mayan			5868	5868-Mayan	Spanish	3411
10110	Otomi	Otomanguean	MURDER	nthote	nthote	n θ o t̪ e			4 3 7 1 7	ACYBZ	NDUTE	3	3.N.C 3.D.C 3.U.V 3.T.C 3.E.V	2.0 1.5 1.3 1.75 0.8	nθot̪e	0	0	6556-Otomanguean			0	6360-Otomanguean			0	5867-Otomanguean		
10111	Otomi	Otomanguean	MURDER	ntho	ntho	n θ o			4 3 7	ACZ	NDU	3	3.N.C 3.D.C 3.U.V	2.0 1.5 0.8	nθo	0	0	6556-Otomanguean			0	6360-Otomanguean			0	5867-Otomanguean		
11297	ImbaburaQuechua	Quechuan	MURDER	wañuchina	wañuchina	w a ɲ u tʃ i n a			6 7 4 7 1 7 4 7	AXBYBYBZ	WANYTINA	1	1.W.C 1.A.V 1.N.C 1.Y.V 1.T.C 1.I.V 1.N.C 1.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	waɲutʃina	1	0	6554-Quechuan			0	6358-Quechuan			0	5865-Quechuan		
12521	Wichi	Matacoan	MURDER	tolonek	tolonek	t o l o n e k			1 7 5 7 4 7 1	AXBYBYN	TULUNEK	7	7.T.C 7.U.V 7.L.C 7.U.V 7.N.C 7.E.V 7.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tolonek	0	0	6560-Matacoan			0	6364-Matacoan			0	5871-Matacoan		
13772	Mapudungun	Araucanian	MURDER	ḻangümchen	ḻangümchen	l̪ a ŋ ɨ m tʃ e n			5 7 4 7 4 1 7 4	AXBYMBYN	LANIMTEN	2	2.L.C 2.A.V 2.N.C 2.I.V 2.M.c 2.T.C 2.E.V 2.N.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	l̪aŋɨmtʃen	0	0	6555-Araucanian			0	6358-Araucanian			0	5865-Araucanian		
254	Portuguese	Indo-European	MUROID (MOUSE OR RAT)	rato	rato	ʁ a t u			5 7 1 7	AXBZ	RATY	4	4.R.C 4.A.V 4.T.C 4.Y.V	2.0 1.5 1.75 0.8	ʁatu	0	0	6567-Indo-European			0	6371-Indo-European			5878	5878-Indo-European	Spanish	1948
255	Portuguese	Indo-European	MUROID (MOUSE OR RAT)	camundongo	camundongo	k ɐ m ũ d õ ɡ u			1 7 4 7 1 7 1 7	AXBYBYBZ	KEMYTUKY	4	4.K.C 4.E.V 4.M.C 4.Y.V 4.T.C 4.U.V 4.K.C 4.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	kɐmũdõɡu	0	0	6574-Indo-European			0	6378-Indo-European			0	5885-Indo-European		
256	Portuguese	Indo-European	MUROID (MOUSE OR RAT)	ratinho	ratinho	ʁ a tʃ i ɲ u			5 7 1 7 4 7	AXBYBZ	RATINY	4	4.R.C 4.A.V 4.T.C 4.I.V 4.N.C 4.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	ʁatʃiɲu	0	0	6567-Indo-European			0	6371-Indo-European			5878	5878-Indo-European	Spanish	1948
1948	Spanish	Indo-European	MUROID (MOUSE OR RAT)	ratón	ratón	r a t o n			5 7 1 7 4	AXBYN	RATUN	6	6.R.C 6.A.V 6.T.C 6.U.V 6.N.c	2.0 1.5 1.75 1.3 0.8	raton	0	0	6567-Indo-European			0	6371-Indo-European			5878	5878-Indo-European		
1949	Spanish	Indo-European	MUROID (MOUSE OR RAT)	rata	rata	r a t a			5 7 1 7	AXBZ	RATA	6	6.R.C 6.A.V 6.T.C 6.A.V	2.0 1.5 1.75 0.8	rata	0	0	6567-Indo-European			0	6371-Indo-European			5878	5878-Indo-European		
3673	Yaqui	Uto-Aztecan	MUROID (MOUSE OR RAT)	tori	tori	t o r i			1 7 5 7	AXBZ	TURI	8	8.T.C 8.U.V 8.R.C 8.I.V	2.0 1.5 1.75 0.8	tori	0	0	6571-Uto-Aztecan			0	6372-Uto-Aztecan			5878	5878-Uto-Aztecan	Spanish	1948
5089	ZinacantanTzotzil	Mayan	MUROID (MOUSE OR RAT)	ch’o	ch’o	tʃʼ o			1 7	AX	TU	9	9.T.C 9.U.V	2.0 1.5	tʃʼo	0	0	6568-Mayan			0	6372-Mayan			5878	5878-Mayan	Spanish	1948
6389	Qeqchi	Mayan	MUROID (MOUSE OR RAT)	ch’o	ch’o	tʃʼ o			1 7	AX	TU	5	5.T.C 5.U.V	2.0 1.5	tʃʼo	0	0	6568-Mayan			0	6372-Mayan			5878	5878-Mayan	Spanish	1948
6390	Qeqchi	Mayan	MUROID (MOUSE OR RAT)	uch ch’o	uch_ch’o	u tʃ + tʃʼ o			7 1 9 1 7	XN_AX	YT_TU	5	5.Y.V 5.T.c 5._._ 5.T.C 5.U.V	1.5 0.8 0.0 2.0 1.5	utʃ+tʃʼo	0	0	6575-Mayan			0	6379-Mayan			0	5886-Mayan		
8246	Otomi	Otomanguean	MUROID (MOUSE OR RAT)	ngu	ngu	n g u			4 1 7	ACZ	NKY	3	3.N.C 3.K.C 3.Y.V	2.0 1.5 0.8	ngu	0	0	6566-Otomanguean			0	6370-Otomanguean			0	5875-Otomanguean		
8247	Otomi	Otomanguean	MUROID (MOUSE OR RAT)	dätä ngu	dätä_ngu	d ɐ t̪ ɐ + n g u			1 7 1 7 9 4 1 7	AXBZ_ACZ	TETE_NKY	3	3.T.C 3.E.V 3.T.C 3.E.V 3._._ 3.N.C 3.K.C 3.Y.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 0.8	dɐt̪ɐ+ngu	0	0	6573-Otomanguean			0	6377-Otomanguean			0	5884-Otomanguean		
8248	Otomi	Otomanguean	MUROID (MOUSE OR RAT)	ndongu	ndongu	n d o n g u			4 1 7 4 1 7	ACYMBZ	NTUNKY	3	3.N.C 3.T.C 3.U.V 3.N.c 3.K.C 3.Y.V	2.0 1.5 1.3 1.1 1.75 0.8	ndongu	0	0	6566-Otomanguean			0	6370-Otomanguean			0	5875-Otomanguean		
8249	Otomi	Otomanguean	MUROID (MOUSE OR RAT)	tsungu	tsungu	ts u n g u			2 7 4 1 7	AXMBZ	CYNKY	3	3.C.C 3.Y.V 3.N.c 3.K.C 3.Y.V	2.0 1.5 1.1 1.75 0.8	tsungu	0	0	6566-Otomanguean			0	6370-Otomanguean			0	5875-Otomanguean		
8250	Otomi	Otomanguean	MUROID (MOUSE OR RAT)	t'ungu	t'ungu	t̪ʼ u n g u			1 7 4 1 7	AXMBZ	TYNKY	3	3.T.C 3.Y.V 3.N.c 3.K.C 3.Y.V	2.0 1.5 1.1 1.75 0.8	t̪ʼungu	0	0	6566-Otomanguean			0	6370-Otomanguean			0	5875-Otomanguean		
10346	ImbaburaQuechua	Quechuan	MUROID (MOUSE OR RAT)	ukucha	ukucha	u k u tʃ a			7 1 7 1 7	XBYBZ	YKYTA	1	1.Y.V 1.K.C 1.Y.V 1.T.C 1.A.V	1.5 1.75 1.3 1.75 0.8	ukutʃa	0	0	6564-Quechuan			0	6368-Quechuan			0	5875-Quechuan		
11502	Wichi	Matacoan	MUROID (MOUSE OR RAT)	tsojtsoj	tsojtsoj	ts o x ts o x			2 7 3 2 7 3	AXMBYN	CUGCUG	7	7.C.C 7.U.V 7.G.c 7.C.C 7.U.V 7.G.c	2.0 1.5 1.1 1.75 1.3 0.8	tsoxtsox	0	0	6570-Matacoan			0	6374-Matacoan			0	5876-Matacoan		
11503	Wichi	Matacoan	MUROID (MOUSE OR RAT)	ama	ama	a m a			7 4 7	XBZ	AMA	7	7.A.V 7.M.C 7.A.V	1.5 1.75 0.8	ama	0	0	6577-Matacoan			0	6381-Matacoan			0	5885-Matacoan		
12794	Mapudungun	Araucanian	MUROID (MOUSE OR RAT)	zewü	zewü	z e w ɨ			3 7 6 7	AXBZ	SEWI	2	2.S.C 2.E.V 2.W.C 2.I.V	2.0 1.5 1.75 0.8	zewɨ	0	0	6565-Araucanian			0	6369-Araucanian			0	5876-Araucanian		
815	Portuguese	Indo-European	MUSHROOM	cogumelo	cogumelo	k o ɡ u m ɛ l u			1 7 1 7 4 7 5 7	AXBYBYBZ	KUKYMELY	4	4.K.C 4.U.V 4.K.C 4.Y.V 4.M.C 4.E.V 4.L.C 4.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	koɡumɛlu	0	0	6580-Indo-European			0	6384-Indo-European			5889	5889-Indo-European	Spanish	2519
2519	Spanish	Indo-European	MUSHROOM	hongo	hongo	o n g o			7 4 1 7	XMBZ	UNKU	6	6.U.V 6.N.c 6.K.C 6.U.V	1.5 1.1 1.75 0.8	ongo	0	0	6582-Indo-European			0	6384-Indo-European			5889	5889-Indo-European		
2520	Spanish	Indo-European	MUSHROOM	seta	seta	s ɛ t a			3 7 1 7	AXBZ	SETA	6	6.S.C 6.E.V 6.T.C 6.A.V	2.0 1.5 1.75 0.8	sɛta	0	0	6587-Indo-European			6389	6389-Indo-European			5894	5894-Indo-European		
4151	Yaqui	Uto-Aztecan	MUSHROOM	burusiisi	burusiisi	b u r u s iː s i			1 7 5 7 3 7 3 7	AXBYBYBZ	PYRYSISI	8	8.P.C 8.Y.V 8.R.C 8.Y.V 8.S.C 8.I.V 8.S.C 8.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	burusiːsi	0	0	6584-Uto-Aztecan			0	6388-Uto-Aztecan			0	5893-Uto-Aztecan		
5531	ZinacantanTzotzil	Mayan	MUSHROOM	chan	chan	tʃʰ a n			1 7 4	AXN	TAN	9	9.T.C 9.A.V 9.N.c	2.0 1.5 0.8	tʃʰan	1	0	6585-Mayan			6389	6389-Mayan	Spanish	2520	5894	5894-Mayan	Spanish	2520
5532	ZinacantanTzotzil	Mayan	MUSHROOM	chanul te7tik	chanul_te7tik	tʃʰ a n u l + t e ʔ t i k			1 7 4 7 5 9 1 7 1 1 7 1	AXBYN_AXMBYN	TANYL_TEHTIK	9	9.T.C 9.A.V 9.N.C 9.Y.V 9.L.c 9._._ 9.T.C 9.E.V 9.H.c 9.T.C 9.I.V 9.K.c	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.1 1.75 1.3 0.8	tʃʰanul+teʔtik	0	0	6589-Mayan			0	6393-Mayan			0	5898-Mayan		
6958	Qeqchi	Mayan	MUSHROOM	okox	okox	o k o ʃ			7 1 7 3	XBYN	UKUS	5	5.U.V 5.K.C 5.U.V 5.S.c	1.5 1.75 1.3 0.8	okoʃ	0	0	6581-Mayan			0	6385-Mayan			5889	5889-Mayan	Spanish	2519
8874	Otomi	Otomanguean	MUSHROOM	jo	jo	x o			3 7	AX	GU	3	3.G.C 3.U.V	2.0 1.5	xo	1	0	6579-Otomanguean			0	6383-Otomanguean			0	5888-Otomanguean		
8875	Otomi	Otomanguean	MUSHROOM	njothä	njothä	n x o θ ɐ			4 3 7 3 7	ACYBZ	NGUDE	3	3.N.C 3.G.C 3.U.V 3.D.C 3.E.V	2.0 1.5 1.3 1.75 0.8	nxoθɐ	0	0	6579-Otomanguean			0	6383-Otomanguean			0	5888-Otomanguean		
10724	ImbaburaQuechua	Quechuan	MUSHROOM	kallamba	kallamba	k a ʒ a m b a			1 7 3 7 4 1 7	AXBYMBZ	KASAMPA	1	1.K.C 1.A.V 1.S.C 1.A.V 1.M.c 1.P.C 1.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	kaʒamba	0	0	6578-Quechuan			0	6382-Quechuan			0	5887-Quechuan		
11915	Wichi	Matacoan	MUSHROOM	ahotlhu	ahotlhu	a h o t lˠ u			7 3 7 1 5 7	XBYBCZ	AHUTLY	7	7.A.V 7.H.C 7.U.V 7.T.C 7.L.C 7.Y.V	1.5 1.75 1.3 1.75 1.5 0.8	ahotlˠu	0	0	6583-Matacoan			0	6387-Matacoan			0	5892-Matacoan		
11916	Wichi	Matacoan	MUSHROOM	mawutonek	mawutonek	m a w u t o n e k			4 7 6 7 1 7 4 7 1	AXBYBYBYN	MAWYTUNEK	7	7.M.C 7.A.V 7.W.C 7.Y.V 7.T.C 7.U.V 7.N.C 7.E.V 7.K.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	mawutonek	0	0	6588-Matacoan			0	6392-Matacoan			0	5897-Matacoan		
495	Portuguese	Indo-European	MUTE	mudo	mudo	m u d u			4 7 1 7	AXBZ	MYTY	4	4.M.C 4.Y.V 4.T.C 4.Y.V	2.0 1.5 1.75 0.8	mudu	0	6593	6593-Indo-European	Spanish	2193	6397	6397-Indo-European	Spanish	2193	5902	5902-Indo-European	Spanish	2193
2193	Spanish	Indo-European	MUTE	mudo	mudo	m u ð o			4 7 3 7	AXBZ	MYDU	6	6.M.C 6.Y.V 6.D.C 6.U.V	2.0 1.5 1.75 0.8	muðo	0	6593	6593-Indo-European			6397	6397-Indo-European			5902	5902-Indo-European		
3881	Yaqui	Uto-Aztecan	MUTE	muuro	muuro	m uː r o	Spanish	mudo	4 7 5 7	AXBZ	MYRU	8	8.M.C 8.Y.V 8.R.C 8.U.V	2.0 1.5 1.75 0.8	muːro	0	6593	6593-Uto-Aztecan	Spanish	2193	6397	6397-Uto-Aztecan	Spanish	2193	5902	5902-Uto-Aztecan	Spanish	2193
3882	Yaqui	Uto-Aztecan	MUTE	kaa nonoka	kaa_nonoka	k aː + n o n o k a			1 7 9 4 7 4 7 1 7	AX_AXBYBZ	KA_NUNUKA	8	8.K.C 8.A.V 8._._ 8.N.C 8.U.V 8.N.C 8.U.V 8.K.C 8.A.V	2.0 1.5 0.0 2.0 1.5 1.75 1.3 1.75 0.8	kaː+nonoka	0	0	6599-Uto-Aztecan			0	6403-Uto-Aztecan			0	5908-Uto-Aztecan		
5303	ZinacantanTzotzil	Mayan	MUTE	7uma7	7uma7	ʔ u m a ʔ			1 7 4 7 1	AXBYN	HYMAH	9	9.H.C 9.Y.V 9.M.C 9.A.V 9.H.c	2.0 1.5 1.75 1.3 0.8	ʔumaʔ	0	0	6598-Mayan			0	6402-Mayan			0	5903-Mayan		
6643	Qeqchi	Mayan	MUTE	mem	mem	m e m			4 7 4	AXN	MEM	5	5.M.C 5.E.V 5.M.c	2.0 1.5 0.8	mem	0	0	6594-Mayan			0	6398-Mayan			0	5903-Mayan		
8496	Otomi	Otomanguean	MUTE	gone	gone	g o n e			1 7 4 7	AXBZ	KUNE	3	3.K.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	gone	0	0	6592-Otomanguean			0	6396-Otomanguean			0	5900-Otomanguean		
10515	ImbaburaQuechua	Quechuan	MUTE	upa	upa	u p a			7 1 7	XBZ	YPA	1	1.Y.V 1.P.C 1.A.V	1.5 1.75 0.8	upa	0	0	6590-Quechuan			0	6394-Quechuan			0	5899-Quechuan		
11701	Wichi	Matacoan	MUTE	wowo	wowo	w o w o			6 7 6 7	AXBZ	WUWU	7	7.W.C 7.U.V 7.W.C 7.U.V	2.0 1.5 1.75 0.8	wowo	0	0	6596-Matacoan			0	6400-Matacoan			0	5905-Matacoan		
12976	Mapudungun	Araucanian	MUTE	ketro	ketro	k e ʈʂ o			1 7 2 7	AXBZ	KECU	2	2.K.C 2.E.V 2.C.C 2.U.V	2.0 1.5 1.75 0.8	keʈʂo	0	0	6591-Araucanian			0	6395-Araucanian			0	5900-Araucanian		
872	Portuguese	Indo-European	NAIL (TOOL)	prego	prego	p ɾ ɛ ɡ u			1 5 7 1 7	ACXBZ	PREKY	4	4.P.C 4.R.C 4.E.V 4.K.C 4.Y.V	2.0 1.5 1.5 1.75 0.8	pɾɛɡu	0	0	6603-Indo-European			0	6407-Indo-European			0	5912-Indo-European		
2581	Spanish	Indo-European	NAIL (TOOL)	clavo	clavo	k l a β o			1 5 7 3 7	ACXBZ	KLABU	6	6.K.C 6.L.C 6.A.V 6.B.C 6.U.V	2.0 1.5 1.5 1.75 0.8	klaβo	0	6600	6600-Indo-European			6408	6408-Indo-European			5913	5913-Indo-European		
4197	Yaqui	Uto-Aztecan	NAIL (TOOL)	laabos	laabos	l aː b o s	Spanish	clavos	5 7 1 7 3	AXBYN	LAPUS	8	8.L.C 8.A.V 8.P.C 8.U.V 8.S.c	2.0 1.5 1.75 1.3 0.8	laːbos	0	0	6604-Uto-Aztecan			6408	6408-Uto-Aztecan	Spanish	2581	5913	5913-Uto-Aztecan	Spanish	2581
5580	ZinacantanTzotzil	Mayan	NAIL (TOOL)	lavush	lavush	l a v u sʰ	Spanish	clavo	5 7 3 7 3	AXBYN	LABYS	9	9.L.C 9.A.V 9.B.C 9.Y.V 9.S.c	2.0 1.5 1.75 1.3 0.8	lavusʰ	0	0	6604-Mayan			6408	6408-Mayan	Spanish	2581	5913	5913-Mayan	Spanish	2581
7035	Qeqchi	Mayan	NAIL (TOOL)	klaawx	klaawx	k l aː w ʃ	Spanish	clavo	1 5 7 6 3	ACXLN	KLAWS	5	5.K.C 5.L.C 5.A.V 5.W.c 5.S.c	2.0 1.5 1.5 1.1 0.8	klaːwʃ	0	0	6604-Mayan			6408	6408-Mayan	Spanish	2581	5913	5913-Mayan	Spanish	2581
8997	Otomi	Otomanguean	NAIL (TOOL)	'no̲t'e	'no̲t'e	ˀn ə t̪ʼ e			4 7 1 7	AXBZ	NETE	3	3.N.C 3.E.V 3.T.C 3.E.V	2.0 1.5 1.75 0.8	ˀnət̪ʼe	0	0	6602-Otomanguean			0	6406-Otomanguean			0	5911-Otomanguean		
8998	Otomi	Otomanguean	NAIL (TOOL)	klabo	klabo	k l a b o	Spanish	clavo	1 5 7 1 7	ACXBZ	KLAPU	3	3.K.C 3.L.C 3.A.V 3.P.C 3.U.V	2.0 1.5 1.5 1.75 0.8	klabo	0	6600	6600-Otomanguean	Spanish	2581	6408	6408-Otomanguean	Spanish	2581	5913	5913-Otomanguean	Spanish	2581
10765	ImbaburaQuechua	Quechuan	NAIL (TOOL)	klabus	klabus	k l a b u s	Spanish	clavos	1 5 7 1 7 3	ACXBYN	KLAPYS	1	1.K.C 1.L.C 1.A.V 1.P.C 1.Y.V 1.S.c	2.0 1.5 1.5 1.75 1.3 0.8	klabus	0	6600	6600-Quechuan	Spanish	2581	6408	6408-Quechuan	Spanish	2581	5913	5913-Quechuan	Spanish	2581
11958	Wichi	Matacoan	NAIL (TOOL)	hal’o lhele	hal’o_lhele	h a l ʔ o + lˠ e l e			3 7 5 1 7 9 5 7 5 7	AXMBZ_AXBZ	HALHU_LELE	7	7.H.C 7.A.V 7.L.c 7.H.C 7.U.V 7._._ 7.L.C 7.E.V 7.L.C 7.E.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5 1.75 0.8	halʔo+lˠele	0	0	6606-Matacoan			0	6410-Matacoan			0	5915-Matacoan		
13239	Mapudungun	Araucanian	NAIL (TOOL)	külafo	külafo	k ɨ l a f o	Spanish	clavo	1 7 5 7 3 7	AXBYBZ	KILABU	2	2.K.C 2.I.V 2.L.C 2.A.V 2.B.C 2.U.V	2.0 1.5 1.75 1.3 1.75 0.8	kɨlafo	0	6600	6600-Araucanian	Spanish	2581	6408	6408-Araucanian	Spanish	2581	5913	5913-Araucanian	Spanish	2581
498	Portuguese	Indo-European	NAKED	despido	despido	d e ʃ p i d u			1 7 3 1 7 1 7	AXMBYBZ	TESPITY	4	4.T.C 4.E.V 4.S.c 4.P.C 4.I.V 4.T.C 4.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	deʃpidu	0	0	6610-Indo-European			0	6414-Indo-European			0	5919-Indo-European		
499	Portuguese	Indo-European	NAKED	nu	nu	n u			4 7	AX	NY	4	4.N.C 4.Y.V	2.0 1.5	nu	0	0	6617-Indo-European			0	6416-Indo-European			5916	5916-Indo-European	Spanish	2197
2197	Spanish	Indo-European	NAKED	desnudo	desnudo	d ɛ s n u ð o			1 7 3 4 7 3 7	AXBCYBZ	TESNYDU	6	6.T.C 6.E.V 6.S.C 6.N.C 6.Y.V 6.D.C 6.U.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	dɛsnuðo	0	0	6612-Indo-European			0	6416-Indo-European			5916	5916-Indo-European		
3885	Yaqui	Uto-Aztecan	NAKED	biichi	biichi	b iː tʃ i			1 7 1 7	AXBZ	PITI	8	8.P.C 8.I.V 8.T.C 8.I.V	2.0 1.5 1.75 0.8	biːtʃi	0	0	6614-Uto-Aztecan			0	6414-Uto-Aztecan			0	5919-Uto-Aztecan		
3886	Yaqui	Uto-Aztecan	NAKED	kaa tajo’orek	kaa_tajo’orek	k aː + t a j o ʔ o r e k			1 7 9 1 7 6 7 1 7 5 7 1	AX_AXBYBYBYN	KA_TAJUHUREK	8	8.K.C 8.A.V 8._._ 8.T.C 8.A.V 8.J.C 8.U.V 8.H.C 8.U.V 8.R.C 8.E.V 8.K.c	2.0 1.5 0.0 2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	kaː+tajoʔorek	0	0	6619-Uto-Aztecan			0	6423-Uto-Aztecan			0	5928-Uto-Aztecan		
5306	ZinacantanTzotzil	Mayan	NAKED	t’analik	t’analik	tʼ a n a l i k			1 7 4 7 5 7 1	AXBYBYN	TANALIK	9	9.T.C 9.A.V 9.N.C 9.A.V 9.L.C 9.I.V 9.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tʼanalik	0	0	6615-Mayan			0	6419-Mayan			0	5924-Mayan		
6646	Qeqchi	Mayan	NAKED	mich'mo	mich'mo	m i tʃʼ m o			4 7 1 4 7	AXBCZ	MITMU	5	5.M.C 5.I.V 5.T.C 5.M.C 5.U.V	2.0 1.5 1.75 1.5 0.8	mitʃʼmo	0	0	6611-Mayan			0	6415-Mayan			0	5920-Mayan		
6647	Qeqchi	Mayan	NAKED	moq'mo	moq'mo	m o qʼ m o			4 7 1 4 7	AXBCZ	MUKMU	5	5.M.C 5.U.V 5.K.C 5.M.C 5.U.V	2.0 1.5 1.75 1.5 0.8	moqʼmo	0	0	6611-Mayan			0	6415-Mayan			0	5920-Mayan		
